序号,发送->接收,接收->转发,转发->接收,接收->处理,总计
1,0,33,24,16,73
2,24,16,17,17,74
3,18,16,17,17,68
5,34,33,17,16,100
6,17,33,17,16,83
7,0,33,17,16,66
9,0,33,54,12,99
11,0,33,50,17,100
12,0,17,50,17,84
13,21,12,83,17,133
14,12,34,49,17,112
15,67,33,18,17,135
16,50,33,18,17,118
17,0,33,16,17,66
18,17,33,18,17,85
19,0,33,18,17,68
22,17,32,16,18,83
23,0,32,16,18,66
24,16,34,50,16,116
25,0,34,50,16,100
26,0,18,50,16,84
27,0,33,116,18,167
30,16,33,50,18,117
33,0,34,49,17,100
34,17,34,15,17,83
35,66,35,16,15,132
37,32,35,16,15,98
39,18,17,16,15,66
40,0,17,16,15,48
43,34,35,16,16,101
44,16,35,16,16,83
45,0,35,16,16,67
46,0,17,16,16,49
47,0,32,17,17,66
49,0,34,16,18,68
51,0,34,82,16,132
52,0,18,82,16,116
53,15,17,50,16,98
54,0,17,50,16,83
56,16,32,52,15,115
58,16,35,17,15,83
60,34,15,17,17,83
61,32,34,18,19,103
62,15,34,18,19,86
63,0,34,18,19,71
64,17,37,12,18,84
65,0,37,12,18,67
67,0,30,17,18,65
68,18,35,0,15,68
69,0,35,0,15,50
70,18,31,17,17,83
71,0,31,17,17,65
72,0,16,17,17,50
73,17,17,17,15,66
75,0,32,18,17,67
76,0,15,18,17,50
77,18,17,18,15,68
79,33,32,17,17,99
81,17,15,17,17,66
82,0,15,17,17,49
83,17,17,17,17,68
84,17,34,16,18,85
88,0,18,14,17,49
89,0,31,19,15,65
90,0,17,19,15,51
92,15,34,50,16,115
93,0,34,50,16,100
94,52,32,16,19,119
96,16,32,16,19,83
97,0,32,16,19,67
98,0,16,16,19,51
100,0,19,15,17,51
101,0,32,17,16,65
102,17,33,17,16,83
103,0,33,17,16,66
104,66,16,18,17,117
105,33,33,18,17,101
106,16,33,18,17,84
108,0,16,18,17,51
109,35,33,17,17,102
111,0,33,17,17,67
112,0,18,17,17,52
113,0,34,17,17,68
114,0,17,17,17,51
115,0,34,14,17,65
116,0,17,14,17,48
117,14,17,18,15,64
118,0,17,18,15,50
120,0,15,17,17,49
122,0,17,17,17,51
124,0,17,17,17,51
125,0,34,18,16,68
126,0,17,18,16,51
128,16,32,50,17,115
129,0,32,50,17,99
130,0,17,50,17,84
131,0,33,83,17,133
132,50,33,16,17,116
134,17,33,16,17,83
135,33,33,16,17,99
136,17,33,16,17,83
138,17,33,17,17,84
140,17,34,16,18,85
142,17,34,49,16,116
143,0,34,49,16,99
144,18,32,17,16,83
146,17,33,18,16,84
148,16,34,51,17,118
149,0,34,51,17,102
151,0,32,19,17,68
152,15,36,17,15,83
153,0,36,17,15,68
154,17,32,17,16,82
157,0,33,18,17,68
158,16,35,49,27,127
159,0,35,49,27,111
160,0,17,49,27,93
161,15,17,17,27,76
162,34,27,22,18,101
163,44,22,18,16,100
164,27,22,18,16,83
165,0,22,18,16,56
166,18,34,52,15,119
168,0,16,52,15,83
169,0,34,18,15,67
170,18,33,17,16,84
171,0,33,17,16,66
172,15,33,16,17,81
173,0,33,16,17,66
174,16,33,17,17,83
175,0,33,17,17,67
177,0,34,33,18,85
178,17,33,0,18,68
180,16,34,17,15,82
181,18,16,17,15,66
182,33,15,19,17,84
183,17,15,19,17,68
184,51,32,15,18,116
185,0,36,14,18,68
188,0,18,15,18,51
189,0,33,17,17,67
192,17,32,16,18,83
193,0,32,16,18,66
195,0,34,17,18,69
196,18,35,15,17,85
197,35,32,32,18,117
198,18,32,32,18,100
199,0,32,32,18,82
200,17,32,18,17,84
203,0,35,18,15,68
204,0,17,18,15,50
205,18,15,16,18,67
206,15,34,15,17,81
207,34,32,17,16,99
208,18,32,17,16,83
209,0,32,17,16,65
210,17,33,17,17,84
212,16,34,18,14,82
213,0,34,18,14,66
215,0,32,18,17,67
216,14,35,16,16,81
217,0,35,16,16,67
218,17,32,18,16,83
220,16,34,17,17,84
221,0,34,17,17,68
225,0,33,16,17,66
226,18,33,16,17,84
228,17,33,18,17,85
229,0,33,18,17,68
230,0,17,18,17,52
231,0,35,82,16,133
232,17,33,49,16,115
233,0,33,49,16,98
234,18,37,12,16,83
236,48,34,17,17,116
237,0,28,18,16,62
238,16,34,17,17,84
239,0,34,17,17,68
240,16,34,16,17,83
242,17,33,16,17,83
243,0,33,16,17,66
245,33,34,16,17,100
246,17,34,16,17,84
248,17,33,0,17,67
249,0,33,0,17,50
250,17,34,33,16,100
252,0,17,33,16,66
253,33,33,16,18,100
258,18,33,84,17,152
259,0,33,84,17,134
260,0,18,84,17,119
261,0,33,18,15,66
262,50,35,14,18,117
265,0,35,14,18,67
266,0,17,14,18,49
267,14,18,17,16,65
268,0,18,17,16,51
269,0,33,16,17,66
270,0,16,16,17,49
271,0,33,17,16,66
272,0,17,17,16,50
274,16,34,18,15,83
275,0,34,18,15,67
276,17,33,17,16,83
277,0,33,17,16,66
279,0,33,0,17,50
281,51,17,16,18,102
283,16,17,16,18,67
284,17,34,15,17,83
287,32,32,19,17,100
288,17,32,19,17,85
289,0,32,19,17,68
290,15,36,49,17,117
292,17,33,16,17,83
293,33,33,50,15,131
294,17,33,50,15,115
297,0,34,16,15,65
298,17,31,18,17,83
299,0,31,18,17,66
300,15,35,15,17,82
301,0,35,15,17,67
302,17,32,18,16,83
304,17,34,18,15,84
307,0,33,17,18,68
309,0,35,16,16,67
311,0,32,0,17,49
312,16,34,50,16,116
313,0,34,50,16,100
314,0,17,50,16,83
315,0,32,50,17,99
316,15,34,16,17,82
317,0,34,16,17,67
318,16,33,17,16,82
319,33,33,18,16,100
321,0,33,18,16,67
322,0,16,18,16,50
324,0,16,18,15,49
325,0,33,17,18,68
327,0,35,17,16,68
329,0,33,15,18,66
330,0,16,15,18,49
332,18,31,18,17,84
334,15,35,16,18,84
335,0,35,16,18,69
336,0,17,16,18,51
337,0,34,0,16,50
338,18,33,16,18,85
339,0,33,16,18,67
341,16,18,0,15,49
342,18,32,17,15,82
343,0,32,17,15,64
345,32,36,16,17,101
346,15,36,16,17,84
347,0,36,16,17,69
348,0,18,16,17,51
350,17,33,17,16,83
351,0,33,17,16,66
353,0,33,16,17,66
354,16,33,18,16,83
355,0,33,18,16,67
356,0,17,18,16,51
357,0,34,17,17,68
360,0,17,16,17,50
361,16,17,17,16,66
362,0,17,17,16,50
365,0,33,51,15,99
367,66,36,15,18,135
369,0,33,18,18,69
370,15,36,15,18,84
371,0,36,15,18,69
373,0,33,14,17,64
375,0,31,17,17,65
377,0,34,51,15,100
378,17,34,84,16,151
379,0,34,84,16,134
380,0,16,84,16,116
381,17,15,117,17,166
384,17,33,17,16,83
386,16,33,16,17,82
389,0,33,18,15,66
390,35,15,17,17,84
391,0,33,17,17,67
392,0,15,17,17,49
393,0,34,16,17,67
394,0,17,16,17,50
395,0,33,17,16,66
396,17,33,52,15,117
397,33,34,83,17,167
399,34,33,16,17,100
400,17,33,16,17,83
401,18,15,16,17,66
402,15,33,17,17,82
403,0,33,17,17,67
404,17,34,17,16,84
406,17,33,16,18,84
407,0,33,16,18,67
408,0,16,16,18,50
409,0,34,16,17,67
410,0,18,16,17,51
413,0,34,50,16,100
414,0,17,50,16,83
415,16,17,17,16,66
416,17,33,16,17,83
417,0,33,16,17,66
419,16,17,17,16,66
420,0,17,17,16,50
421,17,16,18,15,66
424,15,34,17,17,83
425,0,34,17,17,68
426,0,16,17,17,50
427,0,34,16,17,67
428,17,33,17,16,83
429,0,33,17,16,66
430,17,33,16,18,84
431,0,33,16,18,67
432,16,34,83,17,150
434,0,18,83,17,118
435,0,33,17,17,67
436,17,34,16,17,84
437,34,33,16,18,101
438,17,33,16,18,84
439,33,34,15,17,99
440,17,34,15,17,83
442,0,18,15,17,50
443,32,34,17,15,98
444,17,34,17,15,83
445,34,32,17,17,100
447,17,15,17,17,66
448,15,34,49,18,116
449,0,34,49,18,101
450,0,17,49,18,84
451,49,18,84,16,167
452,33,18,84,16,151
453,16,18,84,16,134
454,18,33,51,16,118
458,15,34,16,17,82
459,0,34,16,17,67
460,16,33,51,16,116
461,33,34,17,16,100
463,0,34,17,16,67
464,0,18,17,16,51
