序号,发送->接收,接收->转发,转发->接收,接收->处理,总计
711,34,32,17,18,101
712,32,15,17,18,82
713,17,15,17,18,67
714,15,35,16,15,81
715,17,18,16,15,66
716,18,31,20,15,84
717,16,15,20,15,66
718,15,35,16,19,85
720,50,31,16,19,116
721,35,31,16,19,101
722,19,31,16,19,85
723,16,15,16,19,66
725,16,19,15,19,69
726,19,34,31,19,103
728,19,31,19,16,85
729,0,31,19,16,66
730,34,16,32,16,98
731,19,16,32,16,83
732,16,32,16,19,83
733,16,16,16,19,67
736,0,19,16,17,52
737,16,17,17,16,66
738,17,33,15,19,84
740,16,34,15,16,81
743,15,16,19,15,65
744,16,34,19,15,84
745,19,15,19,15,68
747,19,15,16,18,68
748,15,34,17,16,82
749,16,18,17,16,67
750,18,33,13,19,83
751,0,33,13,19,65
752,16,32,19,15,82
753,0,32,19,15,66
754,19,34,18,14,85
755,34,32,17,19,102
756,64,19,14,20,117
758,31,19,14,20,84
759,17,19,14,20,70
760,19,34,13,17,83
762,20,30,18,17,85
763,0,30,18,17,65
764,17,35,17,15,84
765,35,32,19,16,102
767,17,15,19,16,67
771,0,31,36,15,82
772,15,36,32,16,99
773,0,36,32,16,84
774,19,32,16,17,84
775,15,17,16,17,65
776,17,33,16,19,85
777,16,17,16,19,68
778,17,35,16,15,83
779,0,35,16,15,66
780,19,31,17,19,86
781,31,36,16,15,98
782,15,36,16,15,82
783,0,36,16,15,67
785,16,15,17,16,64
786,15,33,87,14,149
787,17,16,87,14,134
788,16,35,52,14,117
790,15,32,20,14,81
791,16,16,20,14,66
792,16,34,19,15,84
793,20,14,19,15,68
794,14,34,16,16,80
795,19,15,16,16,66
797,16,16,19,17,68
798,16,36,16,16,84
799,0,36,16,16,68
801,0,32,35,15,82
802,16,35,15,16,82
804,19,31,16,19,85
805,15,16,16,19,66
806,0,16,16,19,51
809,15,17,16,20,68
810,17,36,16,16,85
811,0,36,16,16,68
812,20,32,16,16,84
813,0,32,16,16,64
815,16,16,16,16,64
816,16,32,19,16,83
817,16,16,19,16,67
818,16,35,16,15,82
819,19,16,16,15,66
820,16,31,34,20,101
822,15,34,20,14,83
823,34,34,17,18,103
824,15,34,17,18,84
825,34,35,17,17,103
826,14,35,17,17,83
828,35,17,48,17,117
829,17,17,48,17,99
831,17,13,18,17,65
832,13,35,18,15,81
833,18,17,18,15,68
834,17,33,18,16,84
835,0,33,18,16,67
836,33,16,16,18,83
837,18,16,16,18,68
838,32,18,17,17,84
839,16,18,17,17,68
842,17,33,13,20,83
844,0,20,13,20,53
847,20,12,17,16,65
848,12,33,18,14,77
849,17,16,18,14,65
850,16,32,19,17,84
851,18,14,19,17,68
852,14,36,16,18,84
853,19,17,16,18,70
855,16,18,16,16,66
856,18,32,16,16,82
857,16,16,16,16,64
858,16,32,19,16,83
859,32,35,16,16,99
860,16,35,16,16,83
862,16,32,36,16,100
863,16,16,36,16,84
864,34,18,16,15,83
866,18,31,16,19,84
867,31,35,33,16,115
868,15,35,33,16,99
869,16,19,33,16,84
871,16,17,16,15,64
872,17,31,17,17,82
875,34,35,17,17,103
876,17,35,17,17,86
877,0,35,17,17,69
879,34,31,19,17,101
881,0,31,19,17,67
882,13,36,13,18,80
883,19,17,13,18,67
886,18,35,16,16,85
889,0,32,19,14,65
890,83,33,35,16,167
893,34,33,35,16,118
894,15,33,35,16,99
895,16,17,35,16,84
897,0,35,16,16,67
901,16,18,16,15,65
902,18,31,17,18,84
903,16,15,17,18,66
904,15,35,16,19,85
906,18,35,16,17,86
907,16,19,16,17,68
908,19,33,15,17,84
911,15,17,17,15,64
912,17,32,19,15,83
913,17,15,19,15,66
914,15,34,33,19,101
915,67,35,16,15,133
917,33,35,16,15,99
918,16,35,16,15,82
919,19,16,16,15,66
920,16,31,19,16,82
922,15,35,15,20,85
924,31,20,19,14,84
925,15,20,19,14,68
926,20,33,17,15,85
928,14,32,16,19,81
929,0,32,16,19,67
930,15,35,16,15,81
931,16,19,16,15,66
935,19,14,17,19,69
936,14,36,16,15,81
937,17,19,16,15,67
938,19,31,34,16,100
939,0,31,34,16,81
942,18,32,19,16,85
943,16,16,19,16,67
946,16,31,35,16,98
948,15,35,16,18,84
949,35,34,16,16,101
950,15,34,16,16,81
951,16,18,16,16,66
953,16,16,16,21,69
954,16,37,13,19,85
956,21,32,16,18,87
957,13,19,16,18,66
958,19,34,16,16,85
960,34,16,32,19,101
962,16,32,19,16,83
963,32,35,16,32,115
964,16,35,16,32,99
965,19,16,16,32,83
967,48,18,16,16,98
969,20,18,16,16,70
970,18,32,19,14,83
975,17,19,31,19,86
976,19,31,19,16,85
977,15,16,19,16,66
978,16,35,16,15,82
979,0,35,16,15,66
982,15,35,16,19,85
983,20,15,16,19,70
986,19,32,16,18,85
987,0,32,16,18,66
988,16,34,16,15,81
989,34,31,17,20,102
991,16,15,17,20,68
993,17,20,15,15,67
995,15,15,12,22,64
997,34,34,17,16,101
999,0,34,17,16,67
1000,15,33,15,19,82
1001,17,16,15,19,67
1002,31,19,18,16,84
1003,15,19,18,16,68
1004,19,34,16,15,84
1005,18,16,16,15,65
1006,16,31,16,19,82
1007,16,15,16,19,66
1008,15,35,16,18,84
1009,16,19,16,18,69
1011,0,34,31,17,82
1012,18,31,17,16,82
1013,16,15,17,16,64
1014,15,33,17,18,83
1017,35,32,19,15,101
1018,18,32,19,15,84
1019,17,15,19,15,66
1020,15,34,16,18,83
1021,19,15,16,18,68
1025,32,35,17,17,101
1026,16,35,17,17,85
1030,17,32,16,19,84
1031,0,32,16,19,67
1033,16,19,15,15,65
1034,19,30,19,15,83
1035,15,15,19,15,64
1036,34,15,16,19,84
1038,15,35,16,18,84
1039,16,19,16,18,69
1040,19,34,32,16,101
1042,18,32,16,19,85
1044,16,35,16,15,82
1046,19,31,19,18,87
1047,16,15,19,18,68
1048,34,18,13,16,81
1051,0,29,17,19,65
1052,16,36,16,15,83
1054,19,31,20,15,85
1055,16,15,20,15,66
1056,15,35,16,18,84
1057,20,15,16,18,69
1058,49,32,16,19,116
1059,34,32,16,19,101
1060,18,32,16,19,85
1061,16,16,16,19,67
1062,16,35,16,15,82
1063,0,35,16,15,66
1065,66,31,17,18,132
1066,50,31,17,18,116
1067,35,31,17,18,101
1069,16,15,17,18,66
1070,15,35,15,19,84
1071,0,35,15,19,69
1072,18,34,15,20,87
1073,34,35,15,16,100
1074,19,35,15,16,85
1075,0,35,15,16,66
1076,20,31,16,18,85
1077,15,16,16,18,65
1081,14,19,50,15,98
1082,19,34,16,15,84
1083,0,34,16,15,65
1084,18,31,16,19,84
1086,15,35,16,16,82
1087,0,35,16,16,67
1088,0,19,16,16,51
1089,16,16,19,16,67
1090,16,35,51,16,118
1095,20,16,15,18,69
1096,16,33,16,16,81
1097,15,18,16,16,65
1098,18,32,17,16,83
1100,16,33,19,15,83
1101,17,16,19,15,67
1102,35,15,16,18,84
1103,19,15,16,18,68
1105,16,18,16,16,66
1106,18,32,19,14,83
1109,19,14,17,18,68
1111,17,18,18,15,68
1112,18,33,32,19,102
1113,33,32,19,17,101
1114,15,32,19,17,83
1117,70,30,17,16,133
1118,51,30,17,16,114
1119,34,30,17,16,97
1120,19,30,17,16,82
1121,15,15,17,16,63
1122,15,33,36,16,100
1124,52,32,17,15,116
1125,36,32,17,15,100
1126,16,32,17,15,80
1129,0,32,19,14,65
1131,0,33,20,16,69
1132,14,36,50,16,116
1133,0,36,50,16,102
1134,16,32,18,16,82
1135,0,32,18,16,66
1136,16,34,17,17,84
1137,18,16,17,17,68
1138,16,34,14,20,84
1140,17,34,34,16,101
1141,34,34,16,14,98
1143,14,20,16,14,64
1144,20,30,17,16,83
1147,17,16,19,16,68
1148,16,35,16,19,86
1150,16,35,13,20,84
1151,0,35,13,20,68
1155,31,33,20,15,99
1156,35,16,20,15,86
1159,20,15,17,14,66
1160,15,31,20,15,81
1161,31,35,18,16,100
1162,14,35,18,16,83
1163,0,35,18,16,69
1166,16,32,17,16,81
1167,16,16,17,16,65
1168,16,33,19,15,83
1169,17,16,19,15,67
1170,16,34,18,15,83
1172,15,33,20,16,84
1173,0,33,20,16,69
1175,0,36,15,15,66
1176,16,30,17,18,81
1177,15,15,17,18,65
1178,15,35,17,15,82
1180,18,32,18,16,84
1182,15,34,19,16,84
1183,18,16,19,16,69
1186,16,32,19,16,83
1188,16,35,16,16,83
1189,19,16,16,16,67
1192,16,31,17,20,84
1193,16,15,17,20,68
1194,15,37,17,16,85
1196,20,33,84,16,153
1197,17,16,84,16,133
1198,16,32,52,16,116
1199,16,16,52,16,100
1200,16,32,20,16,84
1202,16,36,31,19,102
1204,32,15,19,16,82
1206,15,35,16,18,84
1207,19,16,16,18,69
1210,18,34,16,14,82
1212,20,30,20,15,85
1213,0,30,20,15,65
1214,14,35,16,16,81
1216,15,32,16,19,82
1218,32,19,32,17,100
1219,16,19,32,17,84
1220,19,32,17,18,86
1221,0,32,17,18,67
1222,15,35,16,16,82
1224,34,16,17,15,82
1225,16,16,17,15,64
1226,16,32,20,15,83
1227,17,15,20,15,67
1228,15,35,16,16,82
1229,20,15,16,16,67
1230,15,32,16,20,83
1233,0,36,15,16,67
1234,35,16,19,15,85
1236,16,34,36,15,101
1237,19,15,36,15,85
1238,15,36,15,15,81
1239,17,19,15,15,66
1241,15,15,17,18,65
1243,0,35,17,16,68
1245,17,16,15,19,67
1246,16,34,83,15,148
1247,15,19,83,15,132
1249,16,16,51,15,98
1250,16,34,17,15,82
1251,0,34,17,15,66
1254,15,33,19,17,84
1255,33,36,16,16,101
1256,16,36,16,16,84
1258,17,32,15,20,84
1260,16,35,15,15,81
1261,15,20,15,15,65
1263,15,15,87,15,132
1264,15,35,52,15,117
1266,18,32,20,15,85
1267,17,15,20,15,67
1269,20,15,17,15,67
1270,15,32,36,17,100
1273,17,19,17,16,69
1274,19,33,13,19,84
1275,46,19,16,19,100
1276,29,19,16,19,83
1277,13,19,16,19,67
1278,19,35,16,15,85
1279,16,19,16,15,66
1280,19,31,18,15,83
1282,15,33,17,16,81
1283,33,33,17,20,103
1284,15,33,17,20,85
1286,16,37,16,16,85
1289,0,32,17,15,64
1293,17,17,16,16,66
1294,17,32,16,19,84
1295,16,16,16,19,67
1296,16,35,17,16,84
1297,0,35,17,16,68
1298,19,33,33,16,101
1299,17,16,33,16,82
1301,17,16,16,16,65
1303,16,16,32,21,85
1305,0,32,21,15,68
1307,21,15,17,16,69
1308,15,33,17,18,83
1310,16,35,16,16,83
1313,16,16,16,16,64
1314,32,16,17,19,84
1315,16,16,17,19,68
1316,16,36,17,15,84
1317,0,36,17,15,68
1321,17,15,17,19,68
1322,15,36,15,16,82
1323,17,19,15,16,67
1324,19,31,19,16,85
1325,15,16,19,16,66
1327,19,16,32,16,83
1328,16,32,16,19,83
1329,0,32,16,19,67
1331,16,19,16,15,66
1332,0,19,16,15,50
1333,0,31,17,18,66
1334,15,35,16,19,85
1335,0,35,16,19,70
1336,18,35,16,16,85
1337,16,19,16,16,67
1338,35,16,15,19,85
1339,16,16,15,19,66
1340,16,34,16,16,82
1343,16,16,15,19,66
1344,16,34,15,19,84
1345,88,12,17,15,132
1346,73,12,17,15,117
1348,39,12,17,15,83
1349,20,12,17,15,64
1350,12,32,16,20,80
1351,17,15,16,20,68
1352,15,36,16,16,83
1353,16,20,16,16,68
1356,16,34,16,15,81
1357,16,18,16,15,65
1358,18,31,20,15,84
1359,16,15,20,15,66
1360,15,35,17,15,82
1361,20,15,17,15,67
1363,17,15,19,16,67
1364,15,35,16,19,85
1365,19,16,16,19,70
1366,16,35,16,15,82
1369,16,15,17,16,64
1370,15,33,34,16,98
1371,17,16,34,16,83
1372,16,34,16,17,83
1373,0,34,16,17,67
1375,16,17,16,19,68
1376,17,35,15,16,83
1379,15,16,34,18,83
1380,16,34,18,16,84
1381,0,34,18,16,68
1382,16,34,17,15,82
1384,16,32,16,19,83
1385,0,32,16,19,67
1386,15,35,17,15,82
1387,16,19,17,15,67
1388,19,32,19,16,86
1389,17,15,19,16,67
1390,15,35,13,20,83
1391,19,16,13,20,68
1392,16,33,84,15,148
1394,69,16,19,15,119
1395,49,16,19,15,99
1396,33,16,19,15,83
1397,16,16,19,15,66
1398,16,34,16,18,84
1400,15,34,17,15,81
1402,18,32,17,18,85
1404,15,35,16,16,82
1405,17,18,16,16,67
1406,18,32,16,18,84
1407,16,16,16,18,66
1409,16,18,33,16,83
1413,16,19,15,17,67
1414,0,19,15,17,51
1416,17,32,19,16,84
1417,0,32,19,16,67
1419,19,16,16,18,69
1420,16,34,14,19,83
1422,18,33,32,16,99
1423,14,19,32,16,81
1425,16,16,16,19,67
1426,0,16,16,19,51
1427,16,19,17,16,68
1430,16,35,48,19,118
1431,0,35,48,19,102
1434,16,35,32,16,99
1435,16,19,32,16,83
1436,19,32,16,17,84
1437,0,32,16,17,65
1438,15,33,17,15,80
1439,16,17,17,15,65
1440,17,32,16,16,81
1441,98,35,17,17,167
1442,81,35,17,17,150
1443,66,35,17,17,135
1446,17,35,17,17,86
1447,0,35,17,17,69
1448,36,17,14,18,85
1449,17,17,14,18,66
1451,14,18,17,16,65
1453,17,16,18,18,69
1456,31,20,16,15,82
1457,13,20,16,15,64
1458,20,31,84,17,152
1459,0,31,84,17,132
1460,15,35,49,17,116
1461,35,34,32,15,116
1462,33,19,32,15,99
1463,15,19,32,15,81
1465,32,34,50,15,131
1466,17,34,50,15,116
1467,0,34,50,15,99
1469,15,15,20,15,65
1471,20,15,17,15,67
1472,15,32,17,18,82
1476,18,32,34,16,100
1477,0,32,34,16,82
1479,20,14,16,20,70
1480,14,36,16,15,81
1481,16,20,16,15,67
1482,20,31,16,19,86
1483,31,35,17,16,99
1484,15,35,17,16,83
1486,19,33,14,18,84
1487,17,16,14,18,65
1488,16,32,18,17,83
1491,18,17,14,18,67
1492,17,32,18,17,84
1494,18,35,13,17,83
1495,0,35,13,17,65
1496,47,35,18,14,114
1498,17,35,18,14,84
1500,36,14,17,16,83
1501,18,14,17,16,65
1502,64,19,16,16,115
1504,33,19,16,16,84
1505,17,19,16,16,68
1508,16,33,16,17,82
1509,0,33,16,17,66
1510,17,33,36,15,101
1511,16,17,36,15,84
1512,17,36,15,16,84
1513,17,19,15,16,67
1514,19,31,16,17,83
1515,15,16,16,17,64
1516,32,17,19,16,84
1518,0,17,19,16,52
1519,0,35,16,15,66
1520,32,15,35,17,99
1521,16,15,35,17,83
1522,35,15,85,16,151
1525,32,37,49,17,135
1526,15,37,49,17,118
1527,17,20,49,17,103
1528,20,32,17,17,86
1529,0,32,17,17,66
1531,0,34,15,16,65
1532,17,31,16,20,84
1533,0,31,16,20,67
1535,16,20,13,19,68
1536,20,32,32,16,100
1538,19,32,16,20,87
1540,16,36,81,16,149
1541,16,20,81,16,133
1542,20,30,51,16,117
1543,15,15,51,16,97
1544,15,35,16,16,82
1545,35,32,16,19,102
1546,19,32,16,19,86
1547,16,16,16,19,67
1548,16,35,16,16,83
1549,16,19,16,16,67
1550,19,32,19,15,85
1552,16,34,17,16,83
1553,0,34,17,16,67
1554,15,33,16,19,83
1556,16,35,17,16,84
1557,16,19,17,16,68
1558,19,33,17,15,84
1559,0,33,17,15,65
1560,16,32,16,19,83
1561,17,15,16,19,67
1562,15,35,17,15,82
1564,19,32,15,21,87
1565,17,15,15,21,68
