序号,发送->接收,接收->转发,转发->接收,接收->处理,总计
138,64,36,66,15,181
140,69,32,100,16,217
141,68,17,100,16,201
142,68,34,66,16,184
143,51,34,66,16,167
144,66,33,66,17,182
146,67,33,65,17,182
151,51,32,52,15,150
152,82,17,66,18,183
153,66,17,66,18,167
154,66,33,67,18,184
156,52,15,67,18,152
157,67,16,52,15,150
158,66,34,84,16,200
159,66,16,84,16,182
161,68,15,67,16,166
162,52,15,67,16,150
163,66,18,67,16,167
164,68,32,68,17,185
165,66,16,68,17,167
166,51,16,68,17,152
167,85,33,66,16,200
169,67,17,66,16,166
170,68,32,66,15,181
171,52,32,66,15,165
172,65,34,99,17,215
173,66,17,99,17,199
175,65,16,67,17,165
176,66,35,100,17,218
177,64,20,100,17,201
181,85,35,83,17,220
182,65,35,83,17,200
183,67,17,83,17,184
185,68,16,67,16,167
186,52,16,67,16,151
189,66,17,66,17,166
190,83,16,51,17,167
191,66,16,51,17,150
192,67,34,101,16,218
193,83,34,67,16,200
194,66,34,67,16,183
196,51,17,67,16,151
198,101,32,68,14,215
199,66,18,65,16,165
201,66,16,68,14,164
203,67,16,67,17,167
204,81,19,66,17,183
205,65,19,66,17,167
206,68,32,66,18,184
207,83,34,67,17,201
208,67,34,67,17,185
209,68,17,67,17,169
210,66,32,67,19,184
211,52,32,67,19,170
212,51,15,67,19,152
214,67,32,67,16,182
216,67,34,100,15,216
220,67,34,67,15,183
221,64,18,67,15,164
223,67,16,67,18,168
224,51,16,67,18,152
225,66,19,67,16,168
226,82,18,66,16,182
228,67,34,99,16,216
229,70,16,99,16,201
231,52,32,67,16,167
232,66,34,67,15,182
234,66,33,66,18,183
235,68,15,66,18,167
237,67,18,65,18,168
239,64,17,51,17,149
241,68,15,69,16,168
242,65,35,66,16,182
243,68,17,66,16,167
245,50,34,83,17,184
246,69,32,68,15,184
247,67,16,68,15,166
249,51,33,67,18,169
251,67,17,65,17,166
254,85,15,67,18,185
255,67,15,67,18,167
256,100,32,50,17,199
257,67,18,65,17,167
258,68,32,50,17,167
260,67,33,84,17,201
263,67,17,67,15,166
264,50,17,67,15,149
265,64,17,71,12,164
267,84,36,65,15,200
269,88,31,64,18,201
270,71,31,64,18,184
271,53,31,64,18,166
272,67,34,66,16,183
274,65,30,52,15,162
277,84,31,67,17,199
278,66,31,67,17,181
280,52,15,67,17,151
281,66,17,68,16,167
282,65,33,69,16,183
283,66,16,69,16,167
284,67,35,99,17,218
285,67,18,99,17,201
289,68,18,97,17,200
290,68,31,101,15,215
293,66,17,67,15,165
294,65,32,67,17,181
295,68,15,67,17,167
296,66,35,97,19,217
297,66,18,97,19,200
298,82,17,117,18,234
299,65,17,117,18,217
301,67,16,68,16,167
302,65,32,52,18,167
303,68,14,52,18,152
306,84,18,67,16,185
309,65,18,69,14,166
310,83,18,83,16,200
311,67,18,83,16,184
312,67,34,65,15,181
313,69,18,65,15,167
314,69,32,99,17,217
315,52,32,99,17,200
318,65,35,65,16,181
319,66,20,65,16,167
320,68,31,67,16,182
321,67,15,67,16,165
322,66,34,66,17,183
324,65,33,68,15,181
325,65,17,68,15,165
326,67,33,67,16,183
327,66,17,67,16,166
328,66,35,66,15,182
329,67,18,66,15,166
331,52,32,67,18,169
333,66,18,66,17,167
334,66,33,66,17,182
335,84,33,66,18,201
337,51,33,66,18,168
339,51,33,51,17,152
343,67,17,66,17,167
344,51,17,66,17,151
345,51,33,66,16,166
346,68,33,67,17,185
347,83,33,67,15,198
348,66,33,67,15,181
350,66,34,66,17,183
351,65,18,66,17,166
354,67,33,66,18,184
355,66,18,66,18,168
358,66,33,66,18,183
360,66,33,69,16,184
362,51,15,69,16,151
365,66,18,65,16,165
366,69,34,80,17,200
367,69,18,80,17,184
369,52,31,100,17,200
372,97,34,65,18,214
373,82,34,65,18,199
374,66,34,65,18,183
375,66,18,65,18,167
376,66,33,66,19,184
377,51,33,66,19,169
378,51,16,66,19,152
381,66,16,68,15,165
382,50,16,68,15,149
385,66,18,68,16,168
386,68,34,99,17,218
390,68,31,68,16,183
393,67,15,67,18,167
394,65,34,67,17,183
397,65,17,51,15,148
398,67,34,83,17,201
401,51,32,68,15,166
402,51,15,68,15,149
403,65,17,67,15,164
404,66,34,98,19,217
405,66,17,98,19,200
406,68,33,65,19,185
407,66,18,65,19,168
409,83,32,85,16,216
410,66,32,85,16,199
412,65,33,68,17,183
413,69,14,68,17,168
415,66,18,66,18,168
416,85,16,67,15,183
417,66,16,67,15,164
418,68,33,67,17,185
419,84,34,101,16,235
420,66,34,101,16,217
421,67,16,101,16,200
422,67,33,100,19,219
424,67,34,66,19,186
425,66,17,66,19,168
427,52,34,67,14,167
429,67,16,66,17,166
430,66,35,65,17,183
431,69,16,65,17,167
433,82,34,68,14,198
434,66,34,68,14,182
435,81,34,68,14,197
437,51,34,68,14,167
438,51,17,68,14,150
439,51,34,65,18,168
442,68,31,51,15,165
444,65,33,67,16,181
445,51,33,67,16,167
446,64,33,69,16,182
447,68,15,69,16,168
448,51,15,69,16,151
450,50,17,117,17,201
451,65,19,82,17,183
453,68,15,68,16,167
456,82,17,68,14,181
457,66,17,68,14,165
460,66,35,50,16,167
461,66,19,50,16,151
462,68,31,67,17,183
463,52,31,67,17,167
464,66,35,67,17,185
467,70,14,66,19,169
468,67,35,66,17,185
469,83,31,69,15,198
470,67,31,69,15,182
471,66,14,69,15,164
472,52,14,69,15,150
473,84,34,67,17,202
474,66,34,67,17,184
475,66,17,67,17,167
476,84,18,51,14,167
477,83,34,66,15,198
478,67,34,66,15,182
479,66,18,66,15,165
480,84,14,68,17,183
482,51,14,68,17,150
483,68,16,99,16,199
484,66,33,66,16,181
485,64,18,66,16,164
486,85,15,68,16,184
488,50,15,68,16,149
490,66,34,101,16,217
492,50,18,101,16,185
493,67,17,68,16,168
494,50,17,68,16,151
495,82,37,66,16,201
497,68,17,66,16,167
499,68,17,66,17,168
500,53,17,66,17,153
502,66,33,66,17,182
503,66,17,66,17,166
504,83,16,66,17,182
506,66,33,66,17,182
508,51,15,66,17,149
509,66,16,100,16,198
511,65,16,67,16,164
514,84,16,66,19,185
515,67,16,66,19,168
516,83,18,67,16,184
517,50,34,67,16,167
518,99,35,68,16,218
519,65,17,51,17,150
523,68,17,51,13,149
524,51,17,51,13,132
525,84,29,69,16,198
526,68,29,69,16,182
527,52,29,69,16,166
528,51,13,69,16,149
529,65,18,134,15,232
531,65,17,67,18,167
532,69,33,68,15,185
533,51,33,68,15,167
534,66,34,67,17,184
536,67,34,100,17,218
538,52,16,100,17,185
539,51,33,67,17,168
541,66,15,68,15,164
542,65,35,66,17,183
544,67,33,66,16,182
545,67,16,66,16,165
546,68,33,67,16,184
548,66,33,67,17,183
552,67,33,87,14,201
553,66,17,87,14,184
554,67,34,53,14,168
555,51,34,53,14,152
556,67,32,68,16,183
558,66,35,66,17,184
559,70,14,66,17,167
560,53,14,66,17,150
563,63,17,65,19,164
565,67,16,51,17,151
566,66,32,69,16,183
567,66,16,69,16,167
568,84,17,67,16,184
569,67,17,67,16,167
570,68,33,65,16,182
571,52,33,65,16,166
574,67,31,83,17,198
575,52,31,83,17,183
576,50,15,83,17,165
577,65,18,66,19,168
578,65,33,99,18,215
579,65,17,99,18,199
581,67,17,66,18,168
582,66,35,66,16,183
583,69,16,66,16,167
584,68,31,71,13,183
587,65,17,65,18,165
588,82,20,64,17,183
589,66,20,64,17,167
590,71,29,52,17,169
591,53,29,52,17,151
594,64,34,66,17,181
595,68,17,66,17,168
596,52,17,66,17,152
597,67,16,66,17,166
598,66,34,65,18,183
599,65,18,65,18,166
600,66,32,100,17,215
601,67,15,100,17,199
603,67,16,101,17,201
604,65,34,67,17,183
605,66,16,67,17,166
606,51,16,67,17,151
607,83,34,66,17,200
608,67,34,66,17,184
609,66,17,66,17,166
610,67,32,51,16,166
612,66,34,101,17,218
613,68,15,101,17,201
614,66,33,68,17,184
615,66,16,68,17,167
616,51,16,68,17,152
619,68,16,67,16,167
620,52,16,67,16,151
622,133,35,65,18,251
624,67,32,68,15,182
626,50,16,68,15,149
627,150,33,69,15,267
628,150,15,69,15,249
630,151,16,67,18,252
631,50,32,51,16,149
632,65,33,69,15,182
633,66,15,69,15,165
636,51,16,67,18,152
638,69,32,66,19,186
639,66,17,66,19,168
640,67,35,83,17,202
641,68,17,83,17,185
642,67,31,52,17,167
643,52,31,52,17,152
645,67,16,65,17,165
646,66,34,66,17,183
647,169,14,53,16,252
649,65,16,119,16,216
650,65,35,84,16,200
653,68,14,53,16,151
655,66,16,135,18,235
656,64,36,68,13,181
658,53,16,68,13,150
660,135,35,98,16,284
661,150,33,65,16,264
662,167,32,102,16,317
666,66,33,65,16,180
667,53,33,65,16,167
668,68,32,102,16,218
669,65,17,102,16,200
672,65,33,52,17,167
674,66,36,66,16,184
676,168,32,66,17,283
677,53,33,98,17,201
678,52,17,98,17,184
679,50,33,65,17,165
680,66,33,66,16,181
684,65,34,67,15,181
686,165,35,82,17,299
687,51,32,67,17,167
688,66,35,67,17,185
690,67,32,52,15,166
691,150,35,65,18,268
692,67,35,82,17,201
693,67,18,82,17,184
694,67,32,67,17,183
695,52,32,67,17,168
698,67,32,68,15,182
699,65,17,68,15,165
700,67,33,66,19,185
701,67,16,66,19,168
702,65,35,66,15,181
703,68,17,66,15,166
705,51,31,69,15,166
707,67,16,67,16,166
708,182,17,66,18,283
709,66,19,99,15,199
710,69,33,66,15,183
714,64,35,66,18,183
717,65,17,52,16,150
718,67,34,67,16,184
719,166,18,83,17,284
720,167,32,68,15,282
721,169,15,68,15,267
722,152,15,68,15,250
723,64,18,51,15,148
724,67,34,83,17,201
725,65,18,83,17,183
726,67,32,68,15,182
728,51,15,68,15,149
729,68,18,65,17,168
730,68,32,65,19,184
731,66,17,65,19,167
732,68,33,84,15,200
734,65,32,52,15,164
735,67,15,52,15,149
737,69,16,67,15,167
738,67,32,68,16,183
739,67,15,68,16,166
741,65,18,65,17,165
742,67,33,83,17,200
743,317,33,65,19,434
744,151,17,66,17,251
745,51,32,51,17,151
746,165,34,68,15,282
747,318,32,68,18,436
748,67,33,66,17,183
749,51,33,66,17,167
751,51,32,68,16,167
753,83,34,67,17,201
754,66,34,67,17,184
755,66,17,67,17,167
757,66,18,66,17,167
758,166,35,51,16,268
759,51,33,65,19,168
760,67,33,100,18,218
761,151,33,82,18,284
762,66,32,68,18,184
764,65,35,51,16,167
766,67,33,82,18,200
768,68,34,66,16,184
769,67,16,66,16,165
770,51,16,66,16,149
771,52,33,66,16,167
772,200,33,101,15,349
774,66,33,67,15,181
776,66,34,99,18,217
777,51,34,99,18,202
778,67,33,66,18,184
779,168,16,68,16,268
780,67,33,101,15,216
783,68,16,68,15,167
784,66,34,68,16,184
785,51,34,68,16,169
786,51,16,68,16,151
787,66,18,66,17,167
788,68,34,64,18,184
789,65,19,64,18,166
790,68,32,67,16,183
791,568,17,64,17,666
793,68,15,51,17,151
794,64,35,66,18,183
795,167,16,66,18,267
796,182,18,65,18,283
797,66,17,67,15,165
798,51,17,67,15,150
800,66,34,66,18,184
801,68,16,66,18,168
803,66,18,65,18,167
804,67,33,66,18,184
805,66,16,66,18,166
806,66,32,68,16,182
808,65,34,118,16,233
809,66,16,118,16,216
810,166,34,68,15,283
812,52,16,66,18,152
814,67,33,67,18,185
816,66,34,68,15,183
817,68,16,68,15,167
818,51,16,68,15,150
819,49,33,66,17,165
820,67,35,64,17,183
822,51,17,64,17,149
823,51,31,68,17,167
825,65,16,69,15,165
826,64,35,66,17,182
827,66,18,66,17,167
828,68,34,65,21,188
830,52,17,65,21,155
831,200,17,67,17,301
832,66,33,66,17,182
833,200,17,66,16,299
836,184,16,67,18,285
837,66,16,52,17,151
839,62,17,67,17,163
840,66,35,66,16,183
843,52,32,67,18,169
844,51,16,67,18,152
845,66,17,51,15,149
847,66,17,66,17,166
848,67,33,66,17,183
850,183,16,67,16,282
851,50,33,66,18,167
852,66,33,67,18,184
854,50,16,67,18,151
855,65,16,52,15,148
858,51,16,67,16,150
859,50,33,68,18,169
860,52,15,68,18,153
861,68,15,52,14,149
862,52,15,52,14,133
863,65,18,82,18,183
864,168,32,67,18,285
866,52,14,68,17,151
867,50,34,51,15,150
868,167,32,68,15,282
870,68,32,67,18,185
871,69,15,67,18,169
872,51,15,67,18,151
873,67,18,65,16,166
875,165,18,67,16,266
876,67,33,68,17,185
877,68,15,68,17,168
879,50,35,66,17,168
881,65,18,67,16,166
883,69,16,200,17,302
885,168,17,66,17,268
887,66,17,50,17,150
888,184,16,66,17,283
889,50,34,66,17,167
891,51,33,66,17,167
893,51,33,50,17,151
894,66,33,66,17,182
897,50,34,65,17,166
898,50,17,65,17,149
902,49,16,52,17,134
903,383,34,100,16,533
904,68,34,66,16,184
905,68,17,66,16,167
906,52,17,66,16,151
908,66,34,65,18,183
913,67,15,68,16,166
914,65,36,65,15,181
915,165,18,67,17,267
916,51,18,65,15,149
917,51,32,66,18,167
921,66,18,67,17,168
922,66,34,100,16,216
923,68,16,100,16,200
925,52,33,134,17,236
926,67,33,66,17,183
927,66,16,66,17,165
928,66,34,84,15,199
929,67,17,84,15,183
930,50,17,84,15,166
931,66,16,52,15,149
932,166,35,99,16,316
935,68,15,68,15,166
936,52,15,68,15,150
939,198,19,66,17,300
940,183,19,66,17,285
942,50,17,67,16,150
944,65,34,66,17,182
945,68,16,66,17,167
946,67,35,66,17,185
948,69,31,135,18,253
949,66,16,135,18,235
950,66,35,65,17,183
951,67,18,65,17,167
954,52,16,67,18,153
955,168,15,67,18,268
956,65,35,83,16,199
957,65,18,83,16,182
958,67,33,50,16,166
960,68,32,67,18,185
962,50,15,67,18,150
963,65,16,51,17,149
964,50,16,51,17,134
965,66,16,66,17,165
966,67,35,66,16,184
967,67,17,66,16,166
968,51,17,66,16,150
969,51,31,51,19,152
970,168,34,98,16,316
971,65,18,67,16,166
973,51,35,66,14,166
974,51,19,66,14,150
978,66,33,65,16,180
980,67,33,67,16,183
983,68,16,66,18,168
984,65,35,65,16,181
986,67,31,102,16,216
989,68,16,68,16,168
990,65,36,65,16,182
991,166,16,68,17,267
992,167,35,67,15,284
993,68,16,65,17,166
994,68,33,67,16,184
995,68,17,67,16,168
996,165,34,66,15,280
999,66,18,67,15,166
1001,67,17,67,15,166
1002,68,34,66,15,183
1003,51,34,66,15,166
1005,66,18,100,17,201
1006,67,33,67,17,184
1007,65,18,67,17,167
1008,66,33,51,16,166
1010,66,34,66,17,183
1012,184,15,52,15,266
1013,169,15,52,15,251
1014,51,16,65,19,151
1015,50,33,51,15,149
1016,66,32,68,18,184
1017,66,15,68,18,167
1018,65,34,52,15,166
1019,68,15,52,15,150
1020,151,17,65,17,250
1022,68,33,67,15,183
1023,67,15,67,15,164
1024,52,15,67,15,149
1025,69,17,65,17,168
1026,51,17,65,17,150
1027,65,17,100,17,199
1028,167,32,68,15,282
1029,64,18,67,17,166
1030,65,35,49,15,164
1031,67,18,49,15,149
1032,151,17,65,16,249
1033,53,32,51,17,153
1034,67,32,68,15,182
1035,67,15,68,15,165
1036,49,15,68,15,147
1037,165,18,67,16,266
1038,51,17,65,16,149
1039,67,16,67,17,167
1040,68,33,101,16,218
1041,64,18,101,16,199
1042,65,34,67,16,182
1043,65,18,67,16,166
1046,51,16,50,18,135
1048,67,34,68,15,184
1049,66,18,68,15,167
1051,350,35,65,18,468
1052,65,37,64,16,182
1053,66,20,64,16,166
1054,68,32,65,17,182
1055,150,33,67,18,268
1056,52,17,65,17,151
1057,66,18,66,18,168
1061,51,33,67,18,169
1062,66,34,101,15,216
1064,51,16,101,15,183
1066,67,33,67,17,184
1068,51,15,67,17,150
1069,49,35,65,18,167
1070,68,32,100,17,217
1071,65,17,100,17,199
1072,67,33,67,17,184
1074,65,34,66,18,183
1075,68,16,66,18,168
1076,51,16,66,18,151
1078,67,33,68,17,185
1079,66,16,68,17,167
1080,66,34,66,16,182
1082,201,33,66,16,316
1083,50,34,66,16,166
1084,68,32,68,14,182
1085,67,15,68,14,164
1086,51,15,68,14,148
1087,383,32,53,15,483
1088,66,34,66,15,181
1090,68,33,66,16,183
1094,66,33,52,15,166
1095,52,33,52,15,152
1096,66,34,66,17,183
1098,166,34,65,20,285
1101,51,33,67,17,168
1102,66,33,51,15,165
1103,65,16,51,15,147
1104,66,34,65,20,185
1105,66,18,65,20,169
1106,67,32,53,15,167
1107,67,15,53,15,150
1108,51,15,53,15,134
1109,184,34,67,15,300
1110,65,35,100,16,216
1113,67,16,67,16,166
1114,68,33,68,15,184
1115,64,17,68,15,164
1116,66,34,67,15,182
1117,66,17,67,15,165
1119,184,33,52,14,283
1120,68,33,66,17,184
1121,51,33,66,17,167
1122,400,34,100,15,549
1123,51,31,103,17,202
1124,64,35,68,17,184
1125,169,14,100,16,299
1126,66,33,52,14,165
1128,68,35,98,17,218
1129,166,17,69,14,266
1130,68,31,100,16,215
1133,66,17,102,14,199
1134,65,33,69,14,181
1135,182,34,100,15,331
1137,50,33,135,17,235
1139,66,20,66,15,167
1140,69,32,100,15,216
1142,68,34,100,15,217
1143,52,34,100,15,201
1144,66,33,67,15,181
1145,67,18,67,15,167
1146,67,33,66,18,184
1147,66,16,66,18,166
1154,65,31,69,19,184
1157,66,17,68,15,166
1158,68,32,100,18,218
1159,196,15,68,17,296
1160,187,15,68,17,287
1161,68,17,64,18,167
1164,51,16,116,18,201
1168,51,15,68,17,151
1171,65,18,67,16,166
1173,68,15,102,17,202
1176,67,32,67,18,184
1177,50,32,67,18,167
1178,67,35,67,15,184
1179,68,17,67,15,167
1180,67,32,69,16,184
1182,52,15,69,16,152
1183,67,17,50,15,149
1185,65,19,99,16,199
1187,150,33,67,15,265
1189,68,17,66,17,168
1191,66,17,67,16,166
1192,51,17,67,16,151
1193,66,17,67,15,165
1195,67,17,66,16,166
1196,167,31,51,17,266
1197,51,33,67,16,167
1198,67,33,65,19,184
1199,65,18,65,19,167
1201,66,18,65,17,166
1202,67,31,51,17,166
1203,68,15,51,17,151
1204,50,15,51,17,133
1205,68,15,67,16,166
1206,65,34,99,16,214
1208,51,17,99,16,183
1209,164,18,67,15,264
1210,67,33,67,17,184
1211,66,17,67,17,167
1213,51,33,51,18,153
1216,67,35,66,17,185
1217,67,18,66,17,168
1218,51,18,66,17,152
1219,53,32,51,15,151
1220,67,34,65,18,184
1221,65,19,65,18,167
1223,51,32,66,19,168
1224,51,15,66,19,151
1225,51,33,52,15,151
1226,65,33,68,17,183
1228,51,15,68,17,151
1229,167,15,52,15,249
1230,52,15,51,16,134
1231,66,17,65,18,166
1232,68,33,68,16,185
1233,66,16,68,16,166
1235,67,15,52,15,149
1236,50,15,52,15,132
1239,67,15,66,19,167
1240,52,15,66,19,152
1242,65,32,52,16,165
1243,66,15,52,16,149
1244,66,35,68,14,183
1245,66,16,68,14,164
1246,51,16,68,14,149
1247,67,16,101,17,201
1249,66,18,66,17,167
1250,68,31,67,17,183
1251,65,17,67,17,166
1252,66,35,67,14,182
1253,68,16,67,14,165
1257,165,18,67,16,266
1258,67,33,67,15,182
1259,50,33,67,15,165
1260,49,19,67,15,150
1263,68,18,67,16,169
1264,67,31,52,16,166
1265,51,31,52,16,150
1266,50,16,52,16,134
1267,67,18,65,17,167
1268,67,32,66,18,183
1269,52,32,66,18,168
1270,52,16,66,18,152
1273,66,16,68,17,167
1274,50,16,68,17,151
1277,68,16,99,17,200
1278,68,33,66,17,184
1281,64,19,64,19,166
1283,64,18,67,16,165
1284,66,32,51,17,166
1285,134,17,51,15,217
1286,64,35,84,15,198
1287,69,16,84,15,184
1288,67,33,51,15,166
1289,50,33,51,15,149
1293,68,15,102,17,202
1297,66,17,65,17,165
1298,51,17,65,17,150
1299,66,18,67,15,166
1300,66,31,102,17,216
1301,51,31,102,17,201
1302,65,36,66,17,184
1303,66,19,66,17,168
1304,67,32,51,18,168
1306,51,17,51,18,137
1307,51,34,66,15,166
1309,51,35,64,17,167
1310,150,16,83,18,267
1311,52,31,66,19,168
1316,66,34,83,16,199
1317,152,32,101,17,302
1318,52,15,83,16,166
1319,67,17,65,18,167
1322,67,32,101,17,217
1323,134,15,51,17,217
1325,68,16,133,19,236
1327,50,33,51,17,151
1328,52,15,51,17,135
1330,67,34,66,17,184
1331,66,17,66,17,166
1332,51,17,66,17,151
1335,68,15,68,16,167
1336,167,34,67,14,282
1337,67,17,67,18,169
1338,51,17,67,18,153
1339,65,18,67,16,166
1340,50,18,67,16,151
1341,167,18,65,17,267
1343,69,16,67,14,166
1344,67,31,69,15,182
1346,65,36,65,17,183
1347,65,18,65,17,165
1348,67,33,65,17,182
1349,65,19,65,17,166
1350,69,32,67,17,185
1352,65,33,51,16,165
1354,65,34,66,16,181
1355,67,17,66,16,166
1356,67,33,68,15,183
1357,67,16,68,15,166
1359,50,33,68,16,167
1360,66,35,65,18,184
1361,167,15,66,19,267
1362,68,33,50,15,166
1364,68,32,66,18,184
1366,65,33,66,19,183
1367,68,15,66,19,168
1368,50,15,66,19,150
1369,65,17,52,15,149
1371,66,15,68,17,166
1373,69,15,100,16,200
1374,52,15,100,16,183
1375,65,18,101,16,200
1376,68,33,68,16,185
1378,51,16,68,16,151
1379,51,33,51,16,151
1380,66,35,67,14,182
1381,65,19,67,14,165
1382,68,32,68,15,183
1384,166,34,67,17,284
1385,51,35,64,18,168
1386,67,33,65,18,183
1388,68,31,101,17,217
1389,67,16,101,17,201
1391,68,16,67,17,168
1392,65,35,67,16,183
1393,50,35,67,16,168
1394,52,17,67,16,152
1395,51,32,51,16,150
1396,67,35,65,17,184
1397,66,18,65,17,166
1398,67,32,101,15,215
1399,69,16,101,15,201
1400,51,16,101,15,183
1402,65,34,66,17,182
1403,66,17,66,17,166
1405,65,19,65,16,165
1407,51,32,68,14,165
1408,66,33,67,17,183
1409,68,16,67,17,168
1410,65,35,65,17,182
1411,167,17,68,17,269
1412,68,32,67,17,184
1413,65,18,67,17,167
1414,67,33,51,15,166
1415,135,15,53,16,219
1416,65,34,68,17,184
1418,67,32,53,16,168
1419,135,16,65,18,234
1421,49,36,64,18,167
1422,68,33,65,18,184
1423,51,33,65,18,167
1424,53,16,65,18,152
1428,65,34,65,20,184
1429,68,16,65,20,169
1430,153,14,67,17,251
1431,67,17,65,17,166
1432,51,17,65,17,150
1433,50,31,51,18,150
1434,350,17,68,16,451
1436,51,14,67,17,149
1438,51,18,134,17,220
1440,67,34,68,17,186
1441,67,17,68,17,169
1442,66,33,52,14,165
1443,550,32,68,16,666
1444,67,35,65,17,184
1446,68,31,51,17,167
1447,67,14,51,17,149
1448,52,14,51,17,134
1449,68,16,102,16,202
1451,65,17,68,16,166
1453,166,18,65,16,265
1454,67,35,66,16,184
1455,67,18,66,16,167
1456,68,31,68,16,183
1457,165,16,67,18,266
1460,66,33,67,15,181
1461,50,33,67,15,165
1462,68,32,67,18,185
1464,65,35,67,14,181
1465,65,19,67,14,165
1469,51,35,65,18,169
1471,218,34,65,16,333
1475,51,35,66,15,167
1477,52,33,67,15,167
1478,52,16,67,15,150
1480,66,34,65,16,181
1481,64,19,65,16,164
1482,67,31,67,18,183
1483,51,31,67,18,167
1484,65,34,69,13,181
1487,66,17,68,17,168
1488,236,32,66,17,351
1489,68,18,66,15,167
1490,251,15,101,17,384
1491,66,19,101,15,201
1492,68,34,99,17,218
1493,200,15,101,17,333
1494,66,32,67,17,182
1495,68,17,67,17,169
1496,66,35,64,17,182
1497,67,17,64,17,165
1499,52,32,66,17,167
1500,67,32,101,17,217
1501,66,15,101,17,199
1502,64,34,67,17,182
1503,66,17,67,17,167
1505,66,17,65,19,167
1507,51,33,68,14,166
1508,184,16,85,15,300
1509,67,15,67,18,167
1512,199,34,82,18,333
1513,65,17,51,17,150
1514,67,34,85,15,201
1515,66,16,85,15,182
1516,65,34,66,18,183
1518,51,17,66,18,152
1520,200,32,52,17,301
1521,68,15,82,18,183
1523,181,36,67,14,298
1524,52,15,67,17,151
1525,64,17,66,19,166
1526,66,34,68,16,184
1528,67,32,52,17,168
1529,51,32,52,17,152
1531,50,36,67,14,167
1533,67,17,66,15,165
1534,52,17,66,15,150
1535,50,34,99,16,199
1536,67,32,67,16,182
1538,66,34,65,17,182
1540,66,33,67,15,181
1542,67,32,69,16,184
1543,52,32,69,16,169
1544,49,16,69,16,150
1545,184,32,66,18,300
1546,67,34,66,16,183
1548,69,33,131,18,251
1549,52,33,131,18,234
1550,67,33,67,15,182
1552,164,36,84,16,300
1553,50,32,66,18,166
1554,65,35,67,14,181
1556,167,32,66,19,284
1557,66,16,69,14,165
1558,66,36,84,16,202
1560,67,33,51,16,167
1561,52,33,51,16,152
1563,184,33,51,17,285
1564,65,35,66,15,181
1565,70,16,66,15,167
1566,51,16,66,15,148
1568,49,17,68,17,151
1569,66,16,50,15,147
1570,66,33,51,17,167
1571,67,18,51,17,153
1572,68,32,101,15,216
1573,66,15,101,15,197
1576,51,17,65,15,148
1579,82,33,52,15,182
1582,66,33,52,15,166
1583,66,17,52,15,150
1585,168,18,67,15,268
1586,52,15,65,18,150
1590,65,36,67,15,183
1591,65,18,67,15,165
1592,50,18,67,15,150
1593,67,17,100,18,202
1596,67,31,52,15,165
1597,52,31,52,15,150
1600,150,16,65,18,249
1601,50,33,52,16,151
1603,66,19,51,14,150
1604,68,33,65,18,184
1606,52,16,65,18,151
1607,70,14,67,18,169
