序号,发送->接收,接收->转发,转发->接收,接收->处理,总计
2,29,34,15,18,96
3,0,14,17,17,48
4,0,34,15,18,67
5,17,33,0,17,67
7,18,32,34,17,101
8,0,32,34,17,83
9,0,15,34,17,66
11,17,33,18,14,82
12,0,33,18,14,65
13,0,16,18,14,48
14,0,32,18,18,68
16,67,33,52,17,169
17,0,18,14,17,49
20,18,15,52,17,102
21,15,35,17,17,84
22,69,31,17,20,137
23,17,34,15,16,82
24,17,17,15,16,65
25,17,31,17,20,85
26,0,31,17,20,68
27,103,16,16,16,151
30,28,38,16,16,98
31,22,16,16,16,70
33,16,32,0,18,66
35,16,35,15,23,89
36,0,35,15,23,73
39,23,30,0,16,69
40,96,32,0,16,144
41,18,33,33,15,99
42,0,33,33,15,81
43,0,17,33,15,65
44,0,33,15,17,65
45,17,32,0,16,65
46,0,32,0,16,48
47,0,17,0,16,33
48,0,33,0,17,50
49,0,17,0,17,34
50,0,34,0,17,51
52,65,36,0,16,117
53,0,17,17,14,48
55,0,14,0,19,33
56,68,35,0,15,118
57,0,17,0,16,33
58,0,32,0,20,52
59,0,16,0,20,36
61,0,15,0,15,30
64,0,35,0,13,48
66,0,30,0,16,46
67,0,17,0,16,33
68,0,35,20,16,71
70,0,20,16,29,65
71,63,15,16,20,114
73,14,33,16,20,83
74,0,33,16,20,69
75,0,15,16,20,51
76,52,15,17,17,101
77,0,20,16,15,51
78,0,31,17,17,65
80,67,33,0,17,117
81,0,17,16,17,50
83,0,17,18,15,50
86,0,32,0,19,51
87,0,15,0,19,34
89,0,18,0,17,35
90,0,32,0,15,47
91,0,15,0,15,30
92,0,32,0,17,49
94,0,34,0,17,51
95,0,17,0,17,34
97,0,16,0,18,34
100,0,43,23,18,84
101,0,26,23,18,67
102,0,23,51,17,91
103,17,32,19,17,85
106,19,17,33,16,85
107,17,33,0,16,66
108,0,33,0,16,49
109,17,32,0,19,68
110,0,32,0,19,51
111,0,16,0,19,35
112,0,33,17,17,67
115,17,32,20,14,83
117,15,34,0,18,67
118,0,34,0,18,52
119,14,34,0,19,67
120,0,34,0,19,53
121,0,16,0,19,35
123,0,15,66,19,100
127,0,17,0,19,36
128,0,34,17,17,68
129,49,32,34,17,132
130,0,34,16,16,66
131,17,32,34,17,100
132,0,32,34,17,83
133,16,34,17,16,83
135,16,33,17,16,82
136,0,33,17,16,66
137,0,16,17,16,49
138,0,33,17,16,66
140,0,33,19,14,66
141,0,16,19,14,49
142,0,33,18,18,69
143,14,36,15,17,82
144,0,36,15,17,68
146,0,32,18,16,66
151,67,18,14,19,118
152,0,31,0,18,49
153,16,36,14,19,85
154,0,36,14,19,69
156,0,33,17,16,66
157,19,33,18,15,85
158,0,33,18,15,66
159,16,33,17,16,82
161,15,33,17,16,81
162,0,33,17,16,66
163,16,33,18,15,82
164,66,33,19,16,134
165,16,33,19,14,82
166,0,33,19,14,66
167,15,33,19,16,83
169,0,14,19,16,49
170,0,35,51,15,101
171,0,16,51,15,82
172,99,33,18,17,167
173,0,16,18,15,49
175,15,33,18,15,81
176,0,33,18,15,66
177,15,33,18,17,83
181,0,17,15,18,50
182,0,33,16,16,65
183,18,32,52,17,119
185,185,33,15,19,252
186,101,33,18,17,169
189,17,32,18,15,82
190,15,17,18,15,65
191,17,33,18,17,85
192,18,15,18,17,68
193,15,35,14,19,83
194,18,17,14,19,68
196,0,33,15,19,67
198,15,19,15,16,65
199,19,31,17,18,85
201,16,35,15,17,83
203,99,19,0,16,134
204,0,32,17,15,64
205,17,32,17,19,85
206,0,32,17,19,68
207,0,15,17,19,51
208,0,36,0,16,52
209,0,19,0,16,35
210,0,34,16,14,64
211,84,32,19,15,150
212,0,30,0,17,47
214,0,36,16,16,68
216,100,31,0,18,149
220,0,34,15,16,65
221,18,31,0,18,67
223,0,16,0,18,34
224,83,18,17,18,136
225,0,18,14,18,50
226,0,32,15,18,65
228,0,33,17,18,68
229,0,18,17,18,53
231,83,33,17,43,176
232,82,16,17,43,158
234,0,33,17,16,66
235,0,15,17,16,48
237,0,16,17,43,76
239,0,43,0,27,70
241,18,16,52,17,103
242,0,16,52,17,85
243,0,33,19,17,69
245,0,19,17,32,68
246,0,49,16,17,82
247,0,32,16,17,65
249,67,32,18,17,134
251,0,34,16,16,66
254,0,16,18,17,51
255,168,17,0,17,202
256,0,17,0,16,33
257,0,16,0,33,49
258,0,48,19,16,83
260,0,15,19,16,50
263,0,18,0,16,34
264,0,33,0,17,50
265,0,17,0,17,34
267,0,32,0,18,50
269,0,18,0,16,34
270,0,33,0,32,65
271,0,17,0,32,49
272,0,49,16,16,81
274,0,17,16,16,49
277,69,32,16,17,134
278,0,15,0,19,34
280,65,17,16,17,115
281,0,32,16,17,65
282,16,33,16,17,82
283,0,33,16,17,66
284,17,33,0,18,68
285,0,33,0,18,51
289,17,21,12,17,67
290,0,21,12,17,50
293,0,32,0,19,51
294,67,16,17,18,118
295,0,19,0,32,51
296,0,48,17,18,83
297,0,33,17,18,68
298,0,16,17,18,51
299,201,32,0,17,250
301,0,31,18,17,66
302,0,15,18,17,50
303,0,35,16,18,69
306,0,18,33,16,67
309,65,34,17,19,135
310,0,17,17,15,49
311,17,15,0,17,49
312,0,15,0,17,32
313,0,34,17,19,70
314,0,17,17,19,53
315,0,36,63,19,118
318,16,20,13,19,68
319,0,20,13,19,52
320,0,48,17,31,96
321,19,16,17,31,83
322,0,16,17,31,64
324,0,50,15,16,81
325,15,19,15,16,65
326,0,19,15,16,50
327,15,16,18,18,67
328,16,36,15,17,84
329,18,18,15,17,68
331,15,17,18,15,65
333,18,15,16,18,67
334,15,34,17,15,81
335,16,18,17,15,66
337,17,15,20,33,85
339,20,33,14,19,86
343,19,49,17,17,102
344,0,49,17,17,83
345,0,35,17,17,69
346,0,17,17,17,51
347,0,34,0,15,49
348,0,17,0,15,32
350,0,18,0,16,34
351,0,33,16,18,67
354,18,32,0,17,67
355,0,32,0,17,49
358,0,17,0,16,33
360,50,33,0,16,99
362,16,33,0,16,65
365,0,34,16,18,68
366,0,18,16,18,52
367,50,17,0,16,83
369,0,33,0,16,49
372,49,34,17,17,117
373,0,33,16,18,67
374,15,34,17,17,83
375,0,34,17,17,68
376,68,16,18,18,120
377,0,34,16,16,66
378,17,32,18,18,85
381,0,36,15,17,68
382,0,18,15,17,50
385,0,18,16,34,68
386,0,50,15,18,83
390,0,18,16,16,50
393,0,33,19,31,83
394,0,17,19,31,67
397,65,33,18,16,132
398,0,17,18,33,68
401,0,33,18,16,67
402,0,15,18,16,49
403,0,34,16,19,69
404,0,16,16,19,51
405,0,35,0,32,67
406,0,19,0,32,51
407,0,32,0,17,49
409,0,33,19,32,84
410,0,16,19,32,67
412,50,34,15,15,114
413,0,35,15,19,69
415,0,34,15,15,64
416,0,19,15,15,49
417,15,15,18,15,63
418,15,33,18,18,84
419,18,15,18,18,69
420,15,36,16,16,83
421,18,18,16,16,68
422,18,32,17,33,100
424,16,17,16,17,66
425,17,48,18,18,101
427,84,16,34,15,149
429,18,18,16,16,68
430,18,32,34,15,99
431,16,16,34,15,81
433,18,47,20,32,117
434,16,31,20,32,99
435,15,16,20,32,83
437,0,20,15,17,52
438,0,48,17,17,82
439,0,33,17,17,67
442,0,17,34,17,68
444,66,16,17,19,118
445,0,17,65,19,101
446,0,48,17,19,84
447,0,32,17,19,68
448,84,35,0,30,149
450,0,19,0,32,51
451,0,32,0,16,48
453,0,35,0,30,65
456,0,17,0,17,34
457,0,35,16,17,68
460,0,17,0,18,35
461,134,32,17,18,201
462,0,49,16,16,81
463,0,35,16,16,67
464,0,17,16,16,49
467,67,35,0,33,135
468,0,17,0,16,33
469,0,32,17,18,67
470,0,16,17,18,51
471,17,18,0,33,68
472,18,33,0,34,85
473,0,33,0,34,67
474,19,34,0,16,69
475,0,34,0,16,50
476,19,16,0,31,66
477,0,16,0,31,47
478,0,48,19,32,99
479,0,32,19,32,83
480,0,17,19,32,68
482,0,48,33,19,100
483,0,33,33,19,85
484,0,16,33,19,68
485,0,33,19,33,85
486,0,16,19,33,68
488,0,33,50,15,98
490,0,33,17,15,65
492,0,49,17,16,82
493,65,34,0,18,117
494,67,17,0,18,102
495,0,33,0,17,50
497,0,34,0,18,52
499,0,18,66,15,99
500,0,47,19,15,81
502,0,15,19,15,49
503,71,29,17,19,136
504,0,15,20,17,52
506,0,46,17,19,82
508,14,36,0,18,68
509,17,19,0,18,54
511,0,18,15,32,65
514,16,19,0,31,66
515,0,19,0,31,50
516,0,51,31,16,98
517,15,20,31,16,82
518,0,20,31,16,67
519,0,31,0,16,47
523,0,34,0,16,50
524,0,17,0,16,33
525,67,34,0,31,132
526,0,17,16,18,51
527,16,18,0,16,50
528,18,34,0,31,83
529,0,34,0,31,65
531,83,49,17,15,164
532,16,19,0,33,68
533,67,34,17,15,133
534,0,33,0,31,64
536,66,15,0,18,99
538,0,18,17,15,50
539,17,15,0,18,50
541,0,36,0,16,52
542,0,18,0,16,34
544,65,18,16,16,115
545,0,33,50,16,99
