序号,发送->接收,接收->转发,转发->接收,接收->处理,总计
559,84,33,66,18,201
560,81,19,66,18,184
561,64,19,66,18,167
562,84,15,100,18,217
563,67,15,100,18,200
566,66,34,67,16,183
567,67,16,67,16,166
568,52,16,67,16,151
570,66,35,66,16,183
571,66,17,66,16,165
572,83,18,82,16,199
573,67,18,82,16,183
575,65,18,66,17,166
576,116,16,68,16,216
577,100,16,68,16,200
578,82,16,68,16,182
579,68,16,68,16,168
580,66,33,66,20,185
581,83,35,51,15,184
583,65,19,51,15,150
584,68,31,69,15,183
586,51,15,69,15,150
588,82,18,66,17,183
589,66,18,66,17,167
592,83,17,67,15,182
593,67,17,67,15,166
594,66,32,100,18,216
595,68,15,100,18,201
597,66,18,65,18,167
598,100,32,102,16,250
599,65,18,67,17,167
600,68,32,102,16,218
601,51,32,102,16,201
602,65,35,67,16,183
603,68,17,67,16,168
604,84,18,97,17,216
606,52,18,97,17,184
607,100,16,68,16,200
608,67,32,68,16,183
609,66,16,68,16,166
613,66,18,66,18,168
615,67,15,201,18,301
616,66,35,66,17,184
617,102,14,100,18,234
618,66,32,100,18,216
621,50,34,66,18,168
624,85,15,52,16,168
625,66,15,52,16,149
626,51,15,52,16,134
627,67,16,101,17,201
628,66,34,67,17,184
629,67,16,67,17,167
630,52,16,67,17,152
631,66,17,65,19,167
633,100,14,69,19,202
634,67,31,69,19,186
637,68,16,53,13,150
638,82,18,83,17,200
640,169,33,67,15,284
641,69,13,68,17,167
643,67,16,52,16,151
644,65,35,66,15,181
645,64,17,66,15,162
648,52,16,67,15,150
650,66,34,84,16,200
651,64,19,84,16,183
654,167,34,232,16,449
655,69,16,67,16,168
656,66,34,98,20,218
657,69,16,98,20,203
659,50,33,65,20,168
660,101,31,68,17,217
661,83,31,68,17,199
662,67,31,68,17,183
663,51,31,68,17,167
664,65,35,99,17,216
666,99,33,66,17,215
667,166,16,67,18,267
668,68,33,66,17,184
669,65,16,66,17,164
670,99,33,67,18,217
671,69,15,67,16,167
672,99,34,134,17,284
673,66,16,67,18,167
674,66,34,134,17,251
675,65,17,134,17,233
676,533,34,168,16,751
677,50,33,134,16,233
678,67,35,66,17,185
679,68,17,66,17,168
680,84,15,68,16,183
681,52,31,68,16,167
684,66,33,66,17,182
685,67,16,66,17,166
686,52,16,66,17,151
687,65,17,67,17,166
688,66,33,67,16,182
694,51,16,52,16,135
695,66,19,81,18,184
696,68,33,66,16,183
697,150,32,66,18,266
698,52,16,66,16,150
700,298,35,82,19,434
701,64,18,98,18,198
703,51,32,66,18,167
704,66,34,168,16,284
705,102,14,68,16,200
706,66,32,68,16,182
707,166,17,51,16,250
711,65,17,68,16,166
712,68,33,51,16,168
713,118,32,69,14,233
714,101,32,69,14,216
715,85,32,69,14,200
716,68,32,69,14,183
717,52,32,69,14,167
718,99,37,97,18,251
720,64,37,97,18,216
721,66,19,97,18,200
722,69,31,133,17,250
723,100,17,66,16,199
725,116,34,68,16,234
726,65,32,118,17,232
728,66,34,68,16,184
729,67,16,68,16,167
730,66,33,51,17,167
731,65,17,51,17,150
732,67,35,64,17,183
733,66,18,64,17,165
736,51,17,165,18,251
737,51,31,53,15,150
738,100,32,66,18,216
740,84,15,66,18,183
743,51,33,51,17,152
744,283,15,68,16,382
745,64,17,68,17,166
747,67,17,67,15,166
748,51,17,67,15,150
749,52,33,66,16,167
750,484,16,66,18,584
751,67,17,64,19,167
752,150,15,68,16,249
753,99,16,202,16,333
754,66,32,202,16,316
755,65,16,202,16,299
756,64,34,68,16,182
758,51,15,68,16,150
759,102,16,66,16,200
760,70,32,66,16,184
762,68,34,66,16,184
763,51,34,66,16,167
764,66,32,67,16,181
765,65,17,67,16,165
767,100,17,66,17,200
771,67,16,67,18,168
