序号,发送->接收,接收->转发,转发->接收,接收->处理,总计
166,17,17,13,18,65
168,13,18,21,11,63
169,18,32,18,18,86
170,21,11,18,18,68
171,11,36,15,18,80
172,18,18,15,18,69
173,18,33,15,18,84
174,0,33,15,18,66
175,18,33,15,19,85
177,18,34,16,14,82
178,0,34,16,14,64
180,0,30,19,14,63
181,14,33,19,18,84
182,19,14,19,18,70
183,14,37,15,17,83
184,19,18,15,17,69
185,18,32,17,17,84
188,17,17,17,14,65
189,17,31,19,17,84
192,19,17,17,14,67
193,17,31,17,18,83
195,14,35,18,15,82
196,17,18,18,15,68
197,18,33,18,16,85
198,0,33,18,16,67
199,15,34,18,17,84
200,18,16,18,17,69
203,17,31,15,17,80
204,15,16,15,17,63
205,16,32,18,17,83
206,0,32,18,17,67
207,17,35,18,13,83
208,18,17,18,13,66
209,17,31,19,16,83
210,18,13,19,16,66
212,19,16,17,17,69
213,16,34,18,14,82
215,17,32,21,17,87
216,18,14,21,17,70
217,14,38,14,18,84
218,0,38,14,18,70
220,0,32,16,15,63
221,18,31,16,20,85
225,20,33,18,13,84
226,14,19,18,13,64
228,0,31,19,15,65
229,13,34,16,19,82
230,19,15,16,19,69
231,15,35,0,14,64
232,16,19,0,14,49
233,19,32,16,16,83
234,0,32,16,16,64
236,16,16,20,13,65
237,16,33,18,17,84
238,0,33,18,17,68
239,13,35,19,13,80
240,0,35,19,13,67
242,0,32,19,17,68
243,13,36,14,17,80
245,17,31,16,18,82
246,14,17,16,18,65
248,0,34,15,18,67
249,18,33,18,16,85
250,15,18,18,16,67
252,18,16,15,17,66
253,16,32,18,14,80
258,0,36,14,17,67
259,19,31,19,17,86
260,0,31,19,17,67
261,17,36,14,19,86
262,19,17,14,19,69
265,19,32,18,16,85
266,14,18,18,16,66
267,18,34,18,14,84
268,18,16,18,14,66
269,16,32,18,15,81
270,18,14,18,15,65
271,14,33,18,16,81
272,0,33,18,16,67
274,0,34,18,17,69
275,16,35,18,14,83
276,0,35,18,14,67
277,17,32,19,14,82
279,14,33,18,18,83
281,14,36,14,17,81
283,18,31,18,14,81
284,14,17,18,14,63
287,14,35,18,16,83
288,18,17,18,16,69
289,17,34,19,16,86
290,18,16,19,16,69
292,19,16,13,17,65
293,16,30,20,16,82
294,13,17,20,16,66
297,16,31,18,17,82
298,0,31,18,17,66
299,17,35,17,14,83
300,0,35,17,14,66
301,17,31,18,17,83
302,17,14,18,17,66
304,0,35,15,17,67
307,17,34,17,19,87
309,16,36,14,18,84
311,19,32,15,17,83
312,14,18,15,17,64
313,18,32,17,16,83
314,15,17,17,16,65
315,17,33,19,17,86
316,17,16,19,17,69
317,16,36,16,16,84
318,19,17,16,16,68
319,17,32,20,13,82
321,16,33,18,18,85
322,0,33,18,18,69
324,18,18,14,20,70
325,18,34,14,17,83
327,20,31,17,18,86
329,17,35,13,18,83
330,17,18,13,18,66
332,13,18,17,17,65
334,17,17,14,17,65
335,17,31,17,17,82
336,0,31,17,17,65
337,17,34,18,20,89
338,17,17,18,20,72
339,17,38,13,17,85
341,20,30,15,17,82
342,0,30,15,17,62
343,17,32,18,15,82
345,0,17,18,15,50
346,18,15,17,18,68
347,15,35,15,20,85
348,0,35,15,20,70
350,0,35,18,12,65
351,20,30,17,17,84
353,12,34,16,18,80
354,0,34,16,18,68
355,17,34,18,16,85
356,0,34,18,16,68
357,18,34,18,15,85
360,18,15,18,13,64
361,15,31,18,17,81
362,18,13,18,17,66
365,17,34,16,15,82
367,19,31,19,12,81
369,15,31,22,16,84
370,0,31,22,16,69
371,12,38,16,16,82
373,16,32,17,16,81
375,16,33,18,16,83
377,16,34,18,14,82
378,0,34,18,14,66
379,16,32,18,17,83
380,0,32,18,17,67
381,0,14,18,17,49
384,0,32,17,16,65
386,0,33,18,16,67
389,16,36,18,17,87
390,17,19,18,17,71
391,19,35,14,14,82
392,0,35,14,14,63
393,17,28,20,17,82
394,0,28,20,17,65
395,14,37,15,21,87
396,0,37,15,21,73
397,17,36,14,16,83
399,21,30,18,15,84
400,0,30,18,15,63
401,16,33,19,13,81
402,0,33,19,13,65
403,15,32,19,18,84
404,19,13,19,18,69
406,19,18,15,18,70
407,18,33,13,19,83
408,15,18,13,19,65
409,18,32,15,18,83
410,0,32,15,18,65
413,18,32,20,17,87
414,14,18,20,17,69
415,18,37,13,18,86
416,20,17,13,18,68
417,17,31,19,16,83
419,18,35,15,17,85
420,19,16,15,17,67
421,16,32,15,18,81
424,0,33,15,18,66
425,18,33,14,20,85
426,15,18,14,20,67
427,18,34,14,17,83
428,14,20,14,17,65
429,20,31,19,15,85
430,14,17,19,15,65
431,0,17,19,15,51
432,19,15,18,17,69
434,0,35,14,17,66
435,17,31,17,18,83
436,14,17,17,18,66
437,17,35,18,16,86
438,0,35,18,16,69
439,18,34,18,14,84
440,18,16,18,14,66
442,0,32,19,13,64
443,14,32,18,18,82
444,19,13,18,18,68
445,13,36,17,18,84
447,18,35,13,18,84
448,17,18,13,18,66
449,18,31,18,14,81
450,0,31,18,14,63
451,18,32,18,18,86
452,0,32,18,18,68
453,14,36,13,17,80
454,0,36,13,17,66
458,0,32,18,19,69
459,13,37,14,17,81
460,0,37,14,17,68
461,19,31,18,17,85
463,17,35,18,17,87
464,18,17,18,17,70
465,17,35,14,19,85
466,0,35,14,19,68
467,17,33,15,17,82
468,14,19,15,17,65
469,19,32,15,18,84
472,15,18,17,17,67
473,18,34,17,17,86
474,17,17,17,17,68
475,17,34,15,17,83
476,17,17,15,17,66
478,15,17,17,17,66
481,17,35,13,18,83
483,17,31,17,17,82
485,18,34,17,15,84
486,17,17,17,15,66
487,17,32,15,17,81
488,17,15,15,17,64
489,15,32,18,19,84
490,0,32,18,19,69
491,17,37,14,19,87
492,0,37,14,19,70
493,19,33,14,17,83
494,0,33,14,17,64
495,19,31,17,18,85
496,14,17,17,18,66
498,17,18,15,16,66
499,18,31,18,16,83
500,15,16,18,16,65
501,16,34,17,18,85
502,0,34,17,18,69
503,16,35,17,15,83
504,17,18,17,15,67
505,18,32,17,18,85
507,15,35,17,16,83
508,17,18,17,16,68
509,18,33,18,13,82
511,16,31,18,17,82
514,18,17,18,15,68
515,17,33,19,12,81
517,15,31,18,18,82
518,19,12,18,18,67
524,18,15,18,17,68
525,15,35,14,17,81
526,0,35,14,17,66
527,17,31,19,15,82
529,17,34,18,18,87
530,19,15,18,18,70
531,15,36,14,17,82
533,18,31,18,16,83
534,0,31,18,16,65
535,17,34,15,16,82
536,18,16,15,16,65
537,16,31,18,18,83
538,15,16,18,18,67
540,0,36,16,17,69
541,18,33,16,17,84
542,0,33,16,17,66
544,0,33,16,19,68
545,17,35,15,15,82
546,16,19,15,15,65
547,19,30,17,20,86
549,15,37,16,15,83
551,20,31,15,18,84
552,16,15,15,18,64
554,0,33,18,17,68
556,18,17,14,17,66
557,17,31,19,14,81
559,17,33,18,17,85
560,19,14,18,17,68
561,14,35,17,15,81
562,18,17,17,15,67
563,17,32,17,18,84
566,17,18,15,17,67
567,18,32,18,16,84
568,15,17,18,16,66
570,0,34,18,14,66
571,16,32,18,18,84
572,0,32,18,18,68
573,14,36,14,18,82
575,18,32,15,19,84
576,0,32,15,19,66
577,18,34,14,18,84
578,15,19,14,18,66
579,19,32,18,16,85
580,14,18,18,16,66
581,18,34,17,17,86
583,16,34,15,16,81
584,17,17,15,16,65
586,15,16,19,17,67
588,19,17,15,18,69
589,17,33,16,17,83
592,0,33,18,14,65
593,17,32,18,17,84
594,0,32,18,17,67
595,14,35,0,15,64
597,17,32,18,16,83
598,0,32,18,16,66
599,0,17,18,16,51
600,0,34,18,14,66
601,16,32,18,18,84
602,0,32,18,18,68
603,14,36,15,17,82
604,0,36,15,17,68
606,0,32,15,17,64
607,17,32,18,17,84
608,15,17,18,17,67
609,17,35,17,17,86
613,17,31,20,14,82
615,17,34,18,18,87
616,0,34,18,18,70
617,14,36,14,17,81
618,0,36,14,17,67
621,17,35,14,17,83
624,0,31,18,18,67
625,17,36,14,17,84
626,18,18,14,17,67
627,18,31,17,17,83
628,14,17,17,17,65
629,17,34,18,14,83
630,17,17,18,14,66
631,17,32,19,14,82
633,14,33,17,18,82
634,19,14,17,18,68
637,18,34,15,17,84
638,0,34,15,17,66
640,0,32,17,17,66
641,17,34,18,17,86
643,17,35,15,17,84
644,18,17,15,17,67
645,17,32,17,17,83
648,17,17,14,17,65
650,0,31,18,17,66
651,17,35,18,14,84
654,18,14,18,16,66
655,14,34,18,14,80
656,18,16,18,14,66
657,16,32,18,18,84
659,14,36,15,17,82
660,0,36,15,17,68
661,18,32,18,17,85
662,15,17,18,17,67
663,17,35,15,17,84
664,0,35,15,17,67
666,0,32,18,17,67
667,17,35,15,17,84
668,18,17,15,17,67
669,17,32,17,16,82
670,15,17,17,16,65
671,17,33,18,17,85
672,17,16,18,17,68
673,16,35,17,14,82
674,18,17,17,14,66
675,17,31,17,18,83
676,17,14,17,18,66
677,14,35,15,19,83
678,0,35,15,19,69
679,18,34,15,18,85
680,0,34,15,18,67
681,19,33,15,17,84
684,0,32,18,16,66
685,17,34,16,17,84
686,18,16,16,17,67
687,16,33,18,14,81
688,16,17,18,14,65
694,0,31,17,17,65
695,13,34,19,17,83
696,0,34,19,17,70
697,17,36,14,17,84
698,0,36,14,17,67
700,14,17,18,17,66
701,17,35,16,15,83
703,17,31,18,17,83
704,16,15,18,17,66
705,15,35,18,15,83
706,0,35,18,15,68
707,17,33,18,14,82
711,14,34,18,17,83
712,0,34,18,17,69
713,16,35,15,17,83
714,18,17,15,17,67
715,17,32,17,17,83
716,15,17,17,17,66
717,17,34,17,16,84
718,17,17,17,16,67
720,17,16,18,14,65
721,16,32,19,17,84
722,18,14,19,17,68
723,14,36,14,18,82
725,17,32,17,19,85
726,0,32,17,19,68
728,17,19,14,18,68
729,19,32,14,19,84
730,14,18,14,19,65
731,18,33,15,16,82
732,14,19,15,16,64
733,19,31,17,17,84
736,17,17,19,14,67
737,17,33,18,18,86
738,19,14,18,18,69
740,0,36,15,17,68
743,17,34,15,16,82
744,0,34,15,16,65
745,17,31,18,15,81
747,16,33,18,18,85
748,18,15,18,18,69
749,15,36,14,18,83
750,18,18,14,18,68
751,18,32,18,17,85
752,14,18,18,17,67
753,18,35,14,18,85
754,0,35,14,18,67
755,17,32,17,15,81
756,14,18,17,15,64
758,17,15,23,29,84
759,15,23,11,18,67
760,23,46,17,14,100
762,18,17,17,14,66
763,17,31,17,18,83
764,17,14,17,18,66
765,14,35,17,17,83
767,18,34,15,16,83
771,16,36,14,17,83
772,18,18,14,17,67
773,18,31,18,17,84
774,14,17,18,17,66
775,17,35,17,15,84
776,18,17,17,15,67
777,17,32,17,17,83
778,17,15,17,17,66
779,15,34,18,17,84
780,17,17,18,17,69
781,17,35,15,15,82
782,18,17,15,15,65
783,17,30,18,16,81
785,15,34,17,17,83
786,18,16,17,17,68
787,16,34,20,14,84
788,17,17,20,14,68
790,20,14,20,16,70
791,14,36,14,15,79
792,0,36,14,15,65
793,16,29,18,17,80
794,14,15,18,17,64
795,15,35,15,18,83
797,17,33,15,18,83
798,15,18,15,18,66
799,18,33,18,16,85
801,18,34,17,18,87
802,18,16,17,18,69
804,17,18,14,17,66
805,18,31,18,18,85
806,14,17,18,18,67
809,18,32,17,16,83
810,14,18,17,16,65
811,18,33,15,16,82
812,17,16,15,16,64
813,16,31,18,16,81
815,16,34,19,23,92
816,18,16,19,23,76
817,16,42,8,20,86
818,0,42,8,20,70
819,23,28,14,19,84
820,0,28,14,19,61
822,0,33,15,17,65
823,19,32,15,17,83
824,15,17,15,17,64
825,17,32,18,15,82
826,15,17,18,15,65
828,18,15,17,18,68
829,15,35,17,17,84
831,18,34,15,17,84
832,17,17,15,17,66
833,17,32,18,15,82
834,15,17,18,15,65
835,17,33,17,17,84
836,18,15,17,17,67
837,15,34,18,16,83
838,17,17,18,16,68
839,17,34,14,19,84
842,14,19,16,17,66
844,16,17,18,14,65
847,14,36,15,16,81
848,0,36,15,16,67
849,18,31,18,14,81
850,0,31,18,14,63
851,16,32,18,17,83
852,18,14,18,17,67
853,14,35,18,17,84
855,17,35,16,17,85
856,18,17,16,17,68
857,17,33,15,17,82
858,16,17,15,17,65
859,17,32,18,14,81
860,15,17,18,14,64
862,18,14,19,16,67
863,14,35,18,14,81
864,19,16,18,14,67
866,0,32,18,17,67
867,14,35,16,18,83
868,0,35,16,18,69
869,17,34,15,17,83
871,18,32,15,20,85
872,0,32,15,20,67
875,20,32,18,17,87
876,15,17,18,17,67
877,17,35,14,17,83
879,17,31,16,18,82
881,17,34,15,18,84
882,0,34,15,18,67
883,18,33,18,15,84
886,18,15,18,17,68
889,17,32,18,14,81
890,0,32,18,14,64
893,14,36,15,17,82
894,18,18,15,17,68
895,18,32,17,18,85
897,17,35,15,17,84
901,17,33,16,17,83
902,0,33,16,17,66
903,18,33,19,17,87
904,16,17,19,17,69
906,19,17,14,17,67
907,17,31,18,14,80
908,0,31,18,14,63
911,14,35,18,14,81
912,18,17,18,14,67
913,17,32,18,16,83
914,18,14,18,16,66
915,14,34,19,15,82
917,16,34,18,17,85
918,19,15,18,17,69
919,15,35,14,17,81
920,18,17,14,17,66
922,14,17,18,17,66
924,0,35,17,14,66
925,17,31,18,14,80
926,17,14,18,14,63
928,18,14,19,18,69
929,14,37,15,18,84
930,19,18,15,18,70
931,18,33,17,17,85
935,17,31,18,17,83
936,17,14,18,17,66
937,14,35,18,16,83
938,0,35,18,16,69
939,17,34,15,17,83
942,15,17,18,16,66
943,17,34,15,17,83
946,15,17,18,17,67
948,0,35,15,17,67
949,17,32,17,17,83
950,0,32,17,17,66
951,17,34,15,18,84
953,17,33,18,14,82
954,15,18,18,14,65
956,0,32,18,18,68
957,14,36,17,15,82
958,18,18,17,15,68
960,0,32,17,18,67
962,0,35,14,17,66
963,18,31,18,17,84
964,14,17,18,17,66
965,17,35,14,18,84
967,17,32,17,18,84
969,18,35,15,17,85
970,17,18,15,17,67
975,17,32,17,15,81
976,15,17,17,15,64
977,17,32,18,16,83
978,17,15,18,16,66
979,15,34,18,14,81
982,18,14,18,14,64
983,14,32,21,17,84
986,21,17,16,14,68
987,17,30,19,15,81
988,16,14,19,15,64
989,14,34,16,18,82
991,15,34,18,14,81
993,18,32,18,18,86
995,14,36,15,17,82
997,18,32,19,16,85
999,17,35,15,15,82
1000,19,16,15,15,65
1001,16,30,19,15,80
1002,0,30,19,15,64
1003,15,34,18,17,84
1004,19,15,18,17,69
1005,15,35,15,18,83
1006,18,17,15,18,68
1007,17,33,18,15,83
1008,15,18,18,15,66
1009,18,33,17,17,85
1011,15,34,18,15,82
1012,0,34,18,15,67
1013,17,33,16,17,83
1014,18,15,16,17,66
1017,17,32,18,16,83
1018,0,32,18,16,66
1019,14,34,18,16,82
1020,18,16,18,16,68
1021,16,34,16,17,83
1025,17,32,18,17,84
1026,18,14,18,17,67
1030,17,17,17,17,68
1031,17,34,15,18,84
1033,17,33,16,18,84
1034,0,33,16,18,67
1035,18,34,16,15,83
1036,0,34,16,15,65
1038,0,31,16,18,65
1039,15,34,19,14,82
1040,16,18,19,14,67
1042,19,14,15,19,67
1044,0,34,15,19,68
1046,15,19,16,18,68
1047,19,34,15,18,86
1048,0,34,15,18,67
1051,18,33,16,17,84
1052,15,18,16,17,66
1054,16,17,17,15,65
1055,17,32,19,17,85
1056,17,15,19,17,68
1057,15,36,14,18,83
1058,0,36,14,18,68
1059,17,32,18,14,81
1060,14,18,18,14,64
1061,18,32,18,17,85
1062,18,14,18,17,67
1063,14,35,15,17,81
1065,17,32,18,15,82
1066,15,17,18,15,65
1067,17,33,17,17,84
1069,15,34,18,14,81
1070,17,17,18,14,66
1071,17,32,16,18,83
1072,0,32,16,18,66
1073,14,34,16,17,81
1074,16,18,16,17,67
1075,18,33,17,16,84
1076,16,17,17,16,66
1077,17,33,18,16,84
1081,16,34,17,17,84
1082,17,17,17,17,68
1083,17,34,18,14,83
1084,0,34,18,14,66
1086,18,14,18,17,67
1087,14,35,15,18,82
1088,0,35,15,18,68
1089,17,33,16,17,83
1090,0,33,16,17,66
1095,17,34,15,18,84
1096,18,16,15,18,67
1097,16,33,16,16,81
1098,0,33,16,16,65
1100,16,16,18,17,67
1101,16,35,18,14,83
1102,18,17,18,14,67
1103,17,32,18,15,82
1105,14,33,18,17,82
1106,0,33,18,17,68
1109,17,32,16,18,83
1111,16,34,18,17,85
1112,16,18,18,17,69
1113,18,35,15,17,85
1114,18,17,15,17,67
1117,17,32,19,17,85
1118,18,14,19,17,68
1119,14,36,17,14,81
1120,0,36,17,14,67
1121,17,31,16,18,82
1122,0,31,16,18,65
1124,16,18,18,14,66
1125,18,32,18,17,85
1126,18,14,18,17,67
1129,17,34,15,18,84
1131,17,33,18,15,83
1132,0,33,18,15,66
1133,18,33,18,15,84
1134,0,33,18,15,66
1135,15,33,18,17,83
1136,18,15,18,17,68
1137,15,35,15,18,83
1138,0,35,15,18,68
1140,0,33,16,16,65
1141,18,32,18,17,85
1143,16,35,14,17,82
1144,18,17,14,17,66
1147,17,33,18,17,85
1148,16,17,18,17,68
1150,0,35,15,17,67
1151,17,32,19,15,83
1155,15,35,17,15,82
1156,17,18,17,15,67
1159,15,33,18,17,83
1160,0,33,18,17,68
1161,17,35,14,16,82
1162,0,35,14,16,65
1163,17,30,19,17,83
1166,0,36,15,17,68
1167,17,32,18,17,84
1168,15,17,18,17,67
1169,17,35,14,17,83
1170,18,17,14,17,66
1172,0,31,19,17,67
1173,17,36,16,17,86
1175,17,33,14,17,81
1176,0,33,14,17,64
1177,17,31,18,16,82
1178,0,31,18,16,65
1180,0,34,18,16,68
1182,0,34,19,13,66
1183,16,32,18,18,84
1186,18,18,15,17,68
1188,15,17,18,14,64
1189,17,32,16,18,83
1192,0,34,18,18,70
1193,18,36,16,14,84
1194,18,18,16,14,66
1196,16,14,19,17,66
1197,14,36,15,17,82
1198,19,17,15,17,68
1199,17,32,18,14,81
1200,15,17,18,14,64
1202,18,14,18,16,66
1204,18,16,18,17,69
1206,18,17,15,18,68
1207,17,33,15,17,82
1210,0,32,17,18,67
1212,0,35,15,18,68
1213,18,33,17,17,85
1214,0,33,17,17,67
1216,17,17,14,17,65
1218,14,17,18,15,64
1219,17,33,19,17,86
1220,0,33,19,17,69
1221,15,36,15,17,83
1222,19,17,15,17,68
1224,0,32,15,18,65
1225,17,33,18,17,85
1226,0,33,18,17,68
1227,18,35,14,18,85
1228,18,17,14,18,67
1229,17,32,18,14,81
1230,14,18,18,14,64
1233,14,35,18,13,80
1234,0,35,18,13,66
1236,0,31,18,18,67
1237,13,36,15,17,81
1238,0,36,15,17,68
1239,18,32,17,17,84
1241,17,34,17,15,83
1243,17,32,17,19,85
1245,15,36,15,18,84
1246,17,19,15,18,69
1247,19,33,15,17,84
1249,18,32,18,14,82
1250,0,32,18,14,64
1251,17,32,17,18,84
1254,17,18,18,14,67
1255,18,32,19,14,83
1256,0,32,19,14,65
1258,19,14,18,18,69
1260,0,36,14,18,68
1261,18,32,18,17,85
1263,18,35,15,18,86
1264,0,35,15,18,68
1266,15,18,15,17,65
1267,18,32,16,17,83
1269,17,33,18,17,85
1270,16,17,18,17,68
1273,17,31,18,17,83
1274,0,31,18,17,66
1275,16,35,18,14,83
1276,18,17,18,14,67
1277,17,32,19,15,83
1278,0,32,19,15,66
1279,14,34,17,18,83
1280,19,15,17,18,69
1282,17,18,14,17,66
1283,18,31,18,14,81
1284,14,17,18,14,63
1286,0,32,18,17,67
1289,17,35,14,18,84
1293,18,33,16,18,85
1294,18,15,16,18,67
1295,15,34,17,15,81
1296,0,34,17,15,66
1297,18,32,19,17,86
1298,0,32,19,17,68
1299,15,36,16,17,84
1301,17,33,14,20,84
1303,17,34,15,18,84
1305,20,33,14,17,84
1307,18,31,17,18,84
1308,0,31,17,18,66
1310,0,35,15,17,67
1313,17,34,15,20,86
1314,0,34,15,20,69
1315,17,35,20,28,100
1316,15,20,20,28,83
1317,20,20,11,17,68
1321,16,34,17,18,85
1322,17,17,17,18,69
1323,17,35,14,17,83
1324,17,18,14,17,66
1325,18,31,17,18,84
1327,17,35,15,17,84
1328,17,18,15,17,67
1329,18,32,16,20,86
1331,17,36,16,15,84
1332,0,36,16,15,67
1333,20,31,18,17,86
1334,16,15,18,17,66
1335,15,35,15,17,82
1336,18,17,15,17,67
1337,17,32,18,14,81
1338,0,32,18,14,64
1339,0,17,18,14,49
1340,18,14,18,17,67
1343,17,32,18,17,84
1344,16,16,18,17,67
1345,16,35,18,13,82
1346,18,17,18,13,66
1348,18,13,19,17,67
1349,13,36,15,17,81
1350,19,17,15,17,68
1351,17,32,16,17,82
1352,0,32,16,17,65
1353,17,33,19,14,83
1356,19,14,18,17,68
1357,14,35,15,18,82
1358,0,35,15,18,68
1359,17,33,18,17,85
1360,0,33,18,17,68
1361,18,35,14,17,84
1363,17,31,19,14,81
1364,14,17,19,14,64
1365,17,33,18,16,84
1366,0,33,18,16,67
1369,16,35,14,18,83
1370,18,17,14,18,67
1371,17,32,15,17,81
1372,14,18,15,17,64
1373,18,32,17,18,85
1375,17,35,15,17,84
1376,0,35,15,17,67
1379,17,34,19,13,83
1380,17,17,19,13,66
1381,0,17,19,13,49
1382,19,13,17,17,66
1384,0,34,17,17,68
1385,17,34,18,15,84
1386,0,34,18,15,67
1387,17,33,16,18,84
1388,18,15,16,18,67
1389,15,34,17,15,81
1390,0,34,17,15,66
1391,18,32,18,16,84
1392,0,32,18,16,66
1394,0,34,18,14,66
1395,16,32,17,18,83
1396,18,14,17,18,67
1397,14,35,17,17,83
1398,17,18,17,17,69
1400,17,17,16,17,67
1402,0,33,15,18,66
1404,15,18,15,18,66
1405,18,33,18,17,86
1406,0,33,18,17,68
1407,18,35,15,18,86
1409,17,33,15,18,83
1413,18,33,16,19,86
1414,16,17,16,19,68
1416,0,35,15,18,68
1417,19,33,15,18,85
1419,18,33,14,17,82
1420,15,18,14,17,64
1422,14,17,18,16,65
1423,17,34,18,17,86
1425,16,35,16,14,81
1426,0,35,16,14,65
1427,17,30,19,17,83
1430,0,36,15,17,68
1431,17,32,17,17,83
1434,17,17,18,14,66
1435,17,32,18,15,82
1436,0,32,18,15,65
1437,14,33,17,18,82
1438,18,15,17,18,68
1439,15,35,19,14,83
1440,17,18,19,14,68
1441,18,33,19,13,83
1442,0,33,19,13,65
1443,14,32,19,17,82
1446,19,17,15,17,68
1447,17,32,18,14,81
1448,0,32,18,14,64
1449,17,32,18,17,84
1451,14,35,18,14,81
1453,17,32,19,18,86
1456,0,37,15,17,69
1457,18,32,16,17,83
1458,15,17,16,17,65
1459,17,33,15,18,83
1460,16,17,15,18,66
1461,17,33,17,18,85
1462,0,33,17,18,68
1463,18,35,17,11,81
1465,18,28,21,14,81
1466,17,11,21,14,63
1467,11,35,18,17,81
1469,14,35,17,18,84
1471,17,35,15,18,85
1472,17,18,15,18,68
1476,15,16,20,15,66
1477,16,35,15,17,83
1479,15,32,19,14,80
1480,0,32,19,14,65
1481,17,33,19,17,86
1482,0,33,19,17,69
1483,14,36,15,18,83
1484,19,17,15,18,69
1486,15,18,15,18,66
1487,18,33,15,19,85
1488,0,33,15,19,67
1491,19,32,18,17,86
1492,14,18,18,17,67
1494,0,35,16,15,66
1495,17,31,19,14,81
1496,16,15,19,14,64
1498,0,33,19,14,66
1500,19,14,19,17,69
1501,14,36,15,16,81
1502,19,17,15,16,67
1504,15,16,18,17,66
1505,16,35,15,17,83
1508,0,32,18,18,68
1509,17,36,15,18,86
1510,0,36,15,18,69
1511,18,33,15,18,84
1512,15,18,15,18,66
1513,18,33,16,17,84
1514,15,18,16,17,66
1515,18,33,15,18,84
1516,16,17,15,18,66
1518,15,18,16,18,67
1519,18,34,14,20,86
1520,0,34,14,20,68
1521,18,34,13,17,82
1522,14,20,13,17,64
1525,17,33,18,18,86
1526,19,14,18,18,69
1527,14,36,15,16,81
1528,18,18,15,16,67
1529,18,31,20,13,82
1531,16,33,18,18,85
1532,20,13,18,18,69
1533,13,36,15,18,82
1535,18,33,15,17,83
1536,15,18,15,17,65
1538,0,32,18,18,68
1540,18,18,15,17,68
1541,18,32,15,18,83
1542,0,32,15,18,65
1543,17,33,16,18,84
1544,15,18,16,18,67
1545,18,34,16,18,86
1546,16,18,16,18,68
1547,18,34,15,17,84
1548,16,18,15,17,66
1549,18,32,14,18,82
1550,0,32,14,18,64
1552,0,32,20,13,65
1553,18,33,19,17,87
1554,20,13,19,17,69
1556,19,17,15,17,68
1557,17,32,15,18,82
1558,0,32,15,18,65
1559,17,33,17,17,84
1560,15,18,17,17,67
1561,18,34,18,17,87
1562,17,17,18,17,69
1564,0,35,14,18,67
1565,17,32,17,15,81
1567,18,32,18,16,84
1569,15,34,18,14,81
