序号,发送->接收,接收->转发,转发->接收,接收->处理,总计
200,132,18,115,19,284
203,118,15,116,17,266
204,117,33,118,17,285
205,118,15,118,17,268
206,117,35,117,17,286
207,116,18,117,17,268
208,119,33,115,19,286
209,115,19,115,19,268
210,116,32,102,14,264
212,133,17,134,14,298
213,118,17,134,14,283
215,117,17,114,17,265
216,134,19,114,17,284
217,115,19,114,17,265
218,119,32,116,16,283
220,116,35,114,18,283
221,134,31,117,16,298
225,114,17,117,18,266
226,117,33,119,16,285
228,117,35,117,15,284
229,114,18,117,15,264
230,118,32,118,17,285
231,117,16,118,17,268
232,134,18,117,15,284
233,117,18,117,15,267
234,118,33,133,18,302
236,135,15,119,15,284
237,117,15,119,15,266
238,134,17,117,16,284
239,118,17,117,16,268
240,118,32,116,17,283
242,115,21,129,17,282
243,133,33,117,16,299
245,119,15,117,16,267
246,116,34,120,29,299
248,116,32,117,17,282
249,116,17,117,17,267
250,129,17,118,17,281
252,115,33,117,17,282
253,100,33,117,17,267
258,117,35,116,16,284
259,118,17,116,16,267
260,118,32,117,17,284
261,117,17,117,17,268
262,113,33,117,17,280
265,116,18,117,17,268
266,133,16,116,17,282
267,116,16,116,17,265
268,117,34,116,16,283
269,117,17,116,16,266
270,116,33,116,16,281
271,117,17,116,16,266
272,118,34,115,17,284
274,117,32,116,18,283
275,101,32,116,18,267
276,116,33,117,17,283
277,116,16,117,17,266
279,116,16,115,18,265
281,115,17,118,15,265
283,116,18,115,19,268
284,117,33,116,17,283
287,115,18,120,15,268
288,116,34,117,17,284
289,118,15,117,17,267
290,117,35,116,17,285
292,133,17,116,17,283
293,116,17,116,17,266
294,102,17,116,17,252
297,117,17,116,17,267
298,118,34,117,17,286
299,116,17,117,17,267
300,118,32,116,19,285
301,116,17,116,19,268
302,114,34,116,17,281
304,117,33,117,17,284
307,117,17,132,17,283
309,102,33,116,17,268
311,116,17,101,16,250
312,134,17,118,14,283
313,117,17,118,14,266
314,116,33,116,19,284
315,132,34,115,16,297
316,118,34,115,16,283
317,116,17,115,16,264
318,118,34,132,17,301
319,101,34,132,17,284
321,118,14,118,17,267
322,117,36,116,15,284
324,118,30,118,17,283
325,115,16,118,17,266
327,132,34,115,17,298
329,118,17,115,17,267
330,118,32,117,17,284
332,117,34,118,16,285
334,117,33,117,17,284
335,117,16,117,17,267
336,132,17,117,17,283
337,115,17,117,17,266
338,115,34,116,17,282
339,117,17,116,17,267
341,118,16,133,17,284
342,117,33,117,17,284
343,117,17,117,17,268
345,117,17,116,17,267
346,133,17,117,18,285
347,116,17,117,18,268
348,132,17,115,17,281
350,117,34,132,17,300
351,117,17,132,17,283
353,116,17,134,16,283
354,117,35,133,16,301
355,117,18,133,16,284
356,118,31,118,16,283
357,115,17,118,16,266
360,117,34,117,16,284
361,117,17,117,16,267
362,117,34,117,15,283
365,118,16,117,17,268
367,116,18,115,17,266
369,117,16,116,18,267
370,117,33,116,17,283
371,117,15,116,17,265
373,117,17,117,17,268
375,115,17,117,17,266
377,116,18,116,16,266
378,131,17,117,18,283
379,116,17,117,18,268
380,134,17,115,17,283
381,117,17,115,17,266
384,117,33,117,17,284
386,117,35,115,18,285
389,100,32,116,17,265
390,133,17,117,18,285
391,116,17,117,18,268
392,133,17,101,15,266
393,117,17,101,15,250
394,117,34,116,17,284
395,115,18,116,17,266
396,118,32,117,17,284
397,116,17,117,17,267
399,117,18,133,16,284
400,118,33,134,15,300
401,101,33,134,15,283
402,118,33,116,17,284
403,116,17,116,17,266
404,134,17,118,15,284
406,117,34,116,15,282
407,115,18,116,15,264
408,118,34,131,19,302
409,134,32,118,16,300
410,118,32,118,16,284
413,118,15,117,17,267
414,117,32,119,15,283
415,116,15,119,15,265
416,115,34,119,14,282
417,131,35,134,15,315
419,118,16,134,15,283
420,116,33,116,18,283
421,117,17,116,18,268
424,117,33,119,16,285
425,119,14,119,16,268
426,114,36,115,17,282
427,134,33,132,16,315
428,118,33,132,16,299
429,116,18,132,16,282
430,117,33,133,16,299
431,117,18,133,16,284
432,133,16,133,16,298
434,117,33,116,17,283
435,115,17,116,17,265
436,117,33,116,17,283
437,117,15,116,17,265
438,117,34,116,17,284
439,133,33,117,15,298
440,116,33,117,15,281
442,117,33,116,18,284
443,116,17,116,18,267
444,115,33,117,17,282
445,116,17,117,17,267
447,116,17,117,17,267
448,117,32,119,15,283
449,117,15,119,15,266
450,116,35,116,17,284
451,116,18,116,17,267
452,134,17,100,17,268
453,117,17,100,17,251
454,134,17,132,18,301
458,117,34,117,17,285
459,116,17,117,17,267
460,117,34,116,16,283
461,100,34,116,16,266
463,116,16,118,15,265
464,115,34,117,17,283
465,118,16,117,17,268
466,117,34,115,17,283
467,117,17,115,17,266
468,133,16,116,17,282
469,116,16,116,17,265
472,115,35,117,15,282
473,117,17,117,15,266
474,132,17,117,17,283
475,115,17,117,17,266
476,116,33,118,16,283
478,132,18,116,17,283
481,117,15,116,17,265
483,117,17,116,16,266
485,118,16,116,17,267
486,117,34,117,15,283
487,116,17,117,15,265
488,116,32,118,16,282
489,116,17,118,16,267
490,133,16,118,17,284
491,116,16,118,17,267
492,115,34,101,16,266
493,116,17,101,16,250
494,116,33,117,16,282
495,117,15,117,16,265
496,117,34,117,18,286
498,117,34,116,16,283
499,118,17,116,16,267
500,118,34,115,17,284
501,101,34,115,17,267
502,117,31,119,15,282
503,117,16,119,15,267
504,115,36,131,17,299
505,117,18,131,17,283
507,101,31,117,17,266
508,116,34,117,16,283
509,115,17,117,16,265
511,119,15,117,17,268
514,116,34,116,16,282
515,117,17,116,16,266
517,117,16,116,18,267
518,115,34,133,17,299
524,115,35,117,17,284
525,116,18,117,17,268
526,117,33,116,18,284
527,117,16,116,18,267
529,118,16,117,17,268
530,117,33,116,18,284
531,120,14,116,18,268
533,117,17,116,16,266
534,117,33,117,16,283
535,116,18,117,16,267
536,117,33,115,18,283
537,117,17,115,18,267
538,115,33,116,19,283
540,116,33,118,16,283
541,116,16,118,16,266
542,117,34,116,18,285
544,132,18,118,17,285
545,115,18,118,17,268
546,118,35,114,18,285
547,116,19,114,18,267
549,118,16,117,17,268
551,116,18,118,15,267
552,119,34,114,18,285
554,119,32,117,15,283
556,133,17,115,17,282
557,117,17,115,17,266
559,118,15,115,18,266
560,116,33,116,18,283
561,114,18,116,18,266
562,118,32,117,18,285
563,117,15,117,18,267
566,114,34,116,16,280
567,115,18,116,16,265
568,118,34,117,16,285
570,117,33,116,17,283
571,117,18,116,17,268
572,118,34,116,17,285
573,118,17,116,17,268
575,116,16,102,16,250
576,135,16,115,19,285
577,117,16,115,19,267
578,118,33,117,15,283
579,116,17,117,15,265
580,116,34,117,17,284
581,116,17,117,17,267
583,102,33,119,30,284
584,116,34,115,18,283
586,134,15,119,15,283
588,134,17,114,17,282
589,117,17,114,17,265
592,119,33,115,17,284
593,115,18,115,17,265
594,117,32,117,16,282
595,119,15,117,16,267
597,114,17,119,14,264
598,131,16,117,18,282
599,116,16,117,18,267
600,117,33,116,18,284
601,115,17,116,18,266
602,115,33,117,17,282
603,117,16,117,17,267
604,117,33,119,15,284
606,115,36,118,30,299
607,117,18,118,30,283
608,119,32,134,15,300
609,116,18,134,15,283
613,119,15,116,18,268
615,118,48,117,15,298
616,119,33,117,15,284
617,134,33,117,15,299
618,118,33,117,15,283
621,116,18,117,17,268
624,117,33,118,15,283
625,117,15,118,15,265
626,117,33,117,16,283
627,117,15,117,16,265
628,117,35,133,17,302
629,117,17,133,17,284
630,118,32,118,19,287
631,117,16,118,19,270
633,118,15,104,31,268
634,132,16,102,17,267
637,133,36,131,16,316
638,117,36,131,16,300
640,119,31,116,15,281
641,104,31,116,15,266
643,102,32,116,18,268
644,117,33,117,16,283
645,117,15,117,16,265
648,117,31,119,16,283
650,114,35,116,16,281
651,116,18,116,16,266
654,133,17,115,18,283
655,116,17,115,18,266
656,117,33,116,17,283
657,119,16,116,17,268
659,116,16,118,17,267
660,116,34,116,18,284
661,118,16,116,18,268
662,116,34,115,18,283
663,115,18,115,18,266
664,116,33,118,15,282
666,117,34,116,17,284
667,118,17,116,17,268
668,117,33,117,17,284
669,116,18,117,17,268
670,118,33,117,17,285
671,115,18,117,17,267
672,117,33,101,15,266
673,118,15,101,15,249
674,116,34,116,16,282
675,116,17,116,16,265
676,135,17,132,17,301
677,117,17,132,17,283
678,119,33,116,17,285
679,117,17,116,17,267
680,116,33,117,15,281
681,101,33,117,15,266
684,133,16,118,17,284
685,132,34,116,17,299
686,133,17,116,17,283
687,116,17,116,17,266
688,118,32,118,17,285
694,118,32,117,19,286
695,101,32,117,19,269
696,116,34,118,14,282
697,118,17,118,14,267
698,118,34,117,15,284
700,133,15,118,17,283
701,116,15,118,17,266
703,117,19,131,17,284
704,119,30,118,16,283
705,118,14,118,16,266
706,133,15,118,15,281
707,117,15,118,15,265
711,114,17,115,18,264
712,115,33,116,17,281
713,118,16,116,17,267
714,115,33,116,19,283
715,118,15,116,19,268
716,116,34,101,15,266
717,117,16,101,15,249
718,117,33,117,17,284
720,132,17,117,17,283
721,116,17,117,17,267
722,131,19,117,14,281
723,116,19,117,14,266
725,101,32,117,18,268
726,118,34,117,15,284
728,118,33,117,16,284
729,117,17,117,16,267
730,118,32,117,17,284
731,117,14,117,17,265
732,116,36,115,18,285
733,117,18,115,18,268
736,116,34,117,17,284
737,117,16,117,17,267
738,115,33,117,16,281
740,116,35,115,18,284
743,117,18,115,18,268
744,133,17,115,19,284
745,117,17,115,19,268
747,117,16,118,16,267
748,116,35,116,16,283
749,115,18,116,16,265
750,133,18,116,17,284
751,115,18,116,17,266
752,117,34,117,16,284
753,115,19,117,16,267
754,134,16,118,17,285
755,118,16,118,17,269
756,117,33,117,17,284
758,117,34,118,14,283
759,116,17,118,14,265
760,118,34,115,18,285
762,134,17,115,17,283
763,118,17,115,17,267
764,118,32,118,16,284
765,102,32,118,16,268
767,118,14,117,18,267
771,115,17,117,16,265
772,135,16,117,17,285
773,118,16,117,17,268
774,116,33,117,16,282
775,117,18,117,16,268
776,118,34,116,17,285
777,100,34,116,17,267
778,118,32,117,19,286
779,117,16,117,19,269
780,115,35,115,18,283
781,117,17,115,18,267
782,119,32,117,16,284
783,117,16,117,16,266
785,116,17,115,18,266
786,133,19,114,17,283
787,117,19,114,17,267
788,132,18,116,18,284
790,117,32,118,17,284
791,117,16,118,17,268
792,116,34,115,19,284
793,115,18,115,19,267
794,117,33,118,14,282
795,114,17,118,14,263
797,116,18,116,15,265
798,118,33,117,14,282
799,102,33,117,14,266
801,115,19,116,18,268
802,118,31,103,15,267
804,115,34,118,16,283
805,116,15,118,16,265
806,134,14,117,19,284
809,116,18,114,18,266
810,117,33,115,18,283
811,103,33,115,18,269
812,117,32,116,17,282
813,118,16,116,17,267
815,117,19,117,15,268
816,118,32,115,17,282
817,114,18,115,17,264
818,117,34,115,16,282
819,115,18,115,16,264
820,132,17,117,18,284
822,117,34,116,17,284
823,117,15,116,17,265
824,118,32,119,16,285
825,115,17,119,16,267
826,116,33,118,17,284
828,116,36,115,18,285
829,117,18,115,18,268
831,116,17,116,16,265
832,136,16,117,17,286
833,119,16,117,17,269
834,118,33,115,18,284
835,118,17,115,18,268
836,117,34,117,16,284
837,115,18,117,16,266
838,133,16,117,18,284
839,116,16,117,18,267
842,118,32,116,18,284
844,117,34,118,16,285
847,117,18,116,18,269
848,116,32,118,15,281
849,117,14,118,15,264
850,117,35,117,17,286
851,116,18,117,17,268
852,134,16,117,15,282
853,118,16,117,15,266
855,116,18,117,17,268
856,116,31,117,19,283
857,118,15,117,19,269
858,116,36,116,15,283
859,117,17,116,15,265
860,133,15,118,15,281
862,117,35,116,17,285
863,117,17,116,17,267
864,118,33,116,17,284
866,117,31,119,16,283
867,116,15,119,16,266
868,114,34,117,17,282
869,118,15,117,17,267
871,116,17,117,15,265
872,119,33,133,17,302
875,119,16,117,16,268
876,132,17,117,17,283
877,117,17,117,17,268
879,117,15,118,16,266
881,133,33,115,18,299
882,133,16,115,18,282
883,117,16,115,18,266
886,116,33,117,15,281
889,115,19,116,17,267
890,117,32,118,15,282
893,117,15,117,16,265
894,133,15,116,17,281
895,117,15,116,17,265
897,116,17,116,17,266
901,117,16,117,17,267
902,115,33,119,16,283
903,116,17,119,16,268
904,115,35,115,19,284
906,131,19,116,17,283
907,116,19,116,17,268
908,118,32,117,18,285
911,119,16,101,16,252
912,117,34,131,19,301
913,115,19,131,19,284
914,135,17,131,18,301
915,116,17,131,18,282
917,117,18,115,17,267
918,117,31,118,17,283
919,101,31,118,17,267
920,102,15,118,17,252
922,115,33,118,16,282
924,115,35,117,17,284
925,115,17,117,17,266
926,116,34,115,18,283
928,118,33,116,18,285
929,117,18,116,18,269
930,116,32,119,14,281
931,118,16,119,14,267
935,115,18,115,17,265
936,118,34,117,14,283
937,116,18,117,14,265
938,135,14,116,18,283
939,119,14,116,18,267
942,117,33,116,18,284
943,115,17,116,18,266
946,130,18,117,15,280
948,116,33,118,15,282
949,117,16,118,15,266
950,117,34,117,17,285
951,116,18,117,17,268
953,117,18,116,16,267
954,119,31,117,17,284
956,115,34,118,16,283
957,118,15,118,16,267
958,117,35,118,15,285
960,118,32,120,30,300
962,116,33,117,16,282
963,117,17,117,16,267
964,115,34,118,16,283
965,118,16,118,16,268
967,118,15,117,15,265
969,120,46,118,18,302
970,118,32,118,18,286
975,117,15,118,17,267
976,113,34,116,17,280
977,118,15,116,17,266
978,117,35,115,17,284
979,118,18,115,17,268
982,116,34,117,15,282
983,118,17,117,15,267
986,116,34,117,15,282
987,115,17,117,15,264
988,115,32,118,16,281
989,117,15,118,16,266
991,117,15,117,17,266
993,118,18,115,17,268
995,117,15,118,17,267
997,118,16,101,16,251
999,117,17,116,18,268
1000,116,34,116,16,282
1001,115,17,116,16,264
1002,117,33,116,19,285
1003,118,17,116,19,270
1004,117,33,102,15,267
1005,101,33,102,15,251
1006,117,34,117,16,284
1007,116,18,117,16,267
1008,117,32,117,19,285
1009,116,16,117,19,268
1011,116,19,114,16,265
1012,119,32,116,17,284
1013,102,32,116,17,267
1014,118,33,117,16,284
1017,117,19,116,16,268
1018,119,30,118,16,283
1019,114,16,118,16,264
1020,115,35,118,14,282
1021,116,17,118,14,265
1025,116,16,115,17,264
1026,118,32,118,17,285
1030,115,34,102,15,266
1031,117,16,102,15,250
1033,115,17,116,18,266
1034,134,17,114,19,284
1035,118,17,114,19,268
1036,116,34,115,17,282
1038,118,32,116,16,282
1039,102,32,116,16,266
1040,118,33,116,18,285
1042,116,34,115,18,283
1044,117,33,116,16,282
1046,117,32,119,15,283
1047,116,16,119,15,266
1048,117,35,115,19,286
1051,115,18,101,16,250
1052,117,32,117,17,283
1054,116,34,117,17,284
1055,119,15,117,17,268
1056,133,19,115,17,284
1057,115,19,115,17,266
1058,119,32,118,14,283
1059,101,32,118,14,265
1060,117,33,117,18,285
1061,117,17,117,18,269
1062,115,34,117,15,281
1063,117,17,117,15,266
1065,115,17,117,17,266
1066,116,32,117,17,282
1067,118,14,117,17,266
1069,117,18,115,16,266
1070,118,31,117,16,282
1071,117,15,117,16,265
1072,116,35,116,18,285
1073,117,17,116,18,268
1074,116,32,118,16,282
1075,117,17,118,16,268
1076,116,33,118,17,284
1077,115,16,118,17,266
1081,116,18,116,17,267
1082,135,16,117,17,285
1083,118,16,117,17,268
1084,117,34,115,18,284
1086,118,32,118,16,284
1087,119,15,118,16,268
1088,116,35,115,18,284
1089,116,17,115,18,266
1090,117,33,116,16,282
1095,118,16,117,15,266
1096,116,34,117,16,283
1097,115,18,117,16,266
1098,117,32,101,16,266
1100,117,34,116,17,284
1101,116,17,116,17,266
1102,116,32,119,16,283
1103,117,15,119,16,267
1105,117,16,116,18,267
1106,117,33,116,18,284
1109,116,17,117,16,266
1111,119,16,116,17,268
1112,116,34,116,17,283
1113,116,18,116,17,267
1114,133,18,116,16,283
1117,117,16,118,16,267
1118,115,34,116,18,283
1119,116,17,116,18,267
1120,117,34,117,16,284
1121,116,17,117,16,266
1122,118,32,118,16,284
1124,134,16,117,17,284
1125,118,16,117,17,268
1126,117,34,115,19,285
1129,117,16,116,16,265
1131,118,16,118,15,267
1132,116,34,115,18,283
1133,117,17,115,18,267
1134,118,34,115,15,282
1135,115,19,115,15,264
1136,132,16,118,16,282
1137,116,16,118,16,266
1138,115,34,118,16,283
1140,116,34,116,17,283
1141,115,18,116,17,266
1143,115,15,118,17,265
1144,134,16,118,16,284
1147,118,16,116,16,266
1148,102,16,116,16,250
1150,117,33,117,16,283
1151,118,17,117,16,268
1155,116,16,117,17,266
1156,132,18,116,18,284
1159,117,16,117,17,267
1160,115,35,115,18,283
1161,117,17,115,18,267
1162,118,32,101,16,267
1163,117,17,101,16,251
1166,117,33,117,17,284
1167,117,17,117,17,268
1168,132,18,116,16,282
1169,115,18,116,16,265
1170,118,32,118,16,284
1172,117,34,116,17,284
1173,117,16,116,17,266
1175,117,17,116,16,266
1176,118,32,117,16,283
1177,116,16,117,16,265
1178,134,16,133,16,299
1180,116,33,116,17,282
1182,116,33,117,17,283
1183,116,16,117,17,266
1186,115,34,117,18,284
1188,117,33,102,15,267
1189,116,17,102,15,250
1192,117,33,119,13,282
1193,101,33,119,13,266
1194,116,35,131,18,300
1196,119,31,134,17,301
1197,102,31,134,17,284
1198,116,34,133,17,300
1199,117,16,133,17,283
1200,118,32,118,18,286
1202,115,34,118,15,282
1204,116,34,117,17,284
1206,116,33,117,18,284
1207,133,35,116,17,301
1210,117,31,102,16,266
1212,115,35,117,16,283
1213,117,17,117,16,267
1214,117,34,116,17,284
1216,118,33,115,18,284
1218,117,33,118,14,282
1219,102,33,118,14,267
1220,117,33,117,17,284
1221,117,16,117,17,267
1222,117,34,115,18,284
1224,132,18,116,16,282
1225,115,18,116,16,265
1226,117,32,118,16,283
1227,118,14,118,16,266
1228,115,35,117,17,284
1229,117,17,117,17,268
1230,117,33,115,17,282
1233,116,16,118,17,267
1234,132,16,117,18,283
1236,116,35,115,16,282
1237,117,17,115,16,265
1238,119,31,118,17,285
1239,115,17,118,17,267
1241,118,17,116,17,268
1243,117,18,116,15,266
1245,115,16,119,15,265
1246,117,35,117,15,284
1247,118,17,117,15,267
1249,116,17,115,18,266
1250,117,32,118,17,284
1251,116,15,118,17,266
1254,134,15,117,16,282
1255,117,15,117,16,265
1256,116,34,117,15,282
1258,116,34,116,17,283
1260,116,34,116,16,282
1261,114,21,116,16,267
1263,102,31,101,18,252
1264,117,33,118,16,284
1266,115,35,117,16,283
1267,116,17,117,16,266
1269,116,16,117,15,264
1270,117,34,117,15,283
1273,118,16,117,17,268
1274,116,34,117,17,284
1275,117,16,117,17,267
1276,116,32,117,18,283
1277,117,15,117,18,267
1278,133,15,118,16,282
1279,117,15,118,16,266
1280,116,34,117,16,283
1282,116,34,115,18,283
1283,117,17,115,18,267
1284,117,33,115,17,282
1286,133,16,116,17,282
1289,117,16,118,16,267
1293,115,17,117,16,265
1294,115,34,118,18,285
1295,116,17,118,18,269
1296,116,34,118,15,283
1297,118,16,118,15,267
1298,118,32,120,31,301
1299,115,17,120,31,283
1301,117,16,118,16,267
1303,118,18,115,16,267
1305,102,31,116,17,266
1307,120,47,117,16,300
1308,103,47,117,16,283
1310,115,34,116,17,282
1313,116,17,117,17,267
1314,114,34,115,18,281
1315,116,18,115,18,267
1316,117,32,101,16,266
1317,117,16,101,16,250
1321,117,17,116,17,267
1322,133,18,119,31,301
1323,115,18,119,31,283
1324,117,34,116,16,283
1325,101,34,116,16,267
1327,116,18,116,17,267
1328,133,17,117,16,283
1329,116,17,117,16,266
1331,119,47,116,18,300
1332,118,32,116,18,284
1333,116,16,116,18,266
1334,101,16,116,18,251
1335,116,17,116,17,266
1336,117,33,116,19,285
1337,117,16,116,19,268
1338,114,34,116,17,281
1339,116,17,116,17,266
1340,117,33,116,18,284
1343,116,17,116,18,267
1344,132,19,116,16,283
1345,116,19,116,16,267
1346,118,32,117,16,283
1348,118,34,116,17,285
1349,116,18,116,17,267
1350,118,33,117,16,284
1351,116,18,117,16,267
1352,135,16,117,16,284
1353,116,16,117,16,265
1356,117,34,115,18,284
1357,116,17,115,18,266
1358,118,33,116,18,285
1359,117,16,116,18,267
1360,116,33,117,16,282
1361,117,16,117,16,266
1363,117,16,116,18,267
1364,116,34,116,17,283
1365,115,18,116,17,266
1366,116,34,116,15,281
1369,117,16,118,18,269
1370,116,34,117,17,284
1371,116,18,117,17,268
1372,118,33,116,17,284
1373,116,17,116,17,266
1375,116,15,118,18,267
1376,134,18,115,17,284
1379,117,17,115,17,266
1380,118,32,134,18,302
1381,116,17,134,18,285
1382,116,35,117,17,285
1384,117,33,115,18,283
1385,115,17,115,18,265
1386,117,32,119,14,282
1387,115,17,119,14,265
1388,117,34,117,16,284
1389,118,16,117,16,267
1390,117,35,114,18,284
1391,117,17,114,18,266
1392,118,32,117,15,282
1394,118,32,119,16,285
1395,119,14,119,16,268
1396,115,34,118,15,282
1397,117,16,118,15,266
1398,115,34,115,17,281
1400,135,15,118,16,284
1402,114,35,115,17,281
1404,117,32,118,15,282
1405,118,15,118,15,266
1406,117,33,118,16,284
1407,115,17,118,16,266
1409,118,16,117,17,268
1413,118,15,117,17,267
1414,117,34,117,18,286
1416,116,34,116,16,282
1417,100,34,116,16,266
1419,117,18,116,16,267
1420,132,17,117,17,283
1422,116,35,116,17,284
1423,117,18,116,17,268
1425,116,16,118,16,266
1426,116,34,118,15,283
1427,116,16,118,15,265
1430,117,34,116,16,283
1431,116,17,116,16,265
1434,116,33,116,18,283
1435,118,15,116,18,267
1436,116,35,115,18,284
1437,117,17,115,18,267
1438,133,16,118,17,284
1439,116,16,118,17,267
1440,132,17,102,16,267
1441,116,17,102,16,251
1442,115,34,116,18,283
1443,116,18,116,18,268
1446,117,34,115,17,283
1447,118,17,115,17,267
1448,119,32,116,18,285
1449,102,32,116,18,268
1451,116,18,115,18,267
1453,116,17,118,15,266
1456,116,34,115,18,283
1457,116,18,115,18,267
1458,118,33,116,18,285
1459,115,18,116,18,267
1460,135,15,116,19,285
1461,118,15,116,19,268
1462,134,15,103,15,267
1463,117,15,103,15,250
1465,115,18,117,17,267
1466,118,34,114,19,285
1467,116,18,114,19,267
1469,116,19,115,17,267
1471,103,31,118,16,268
1472,117,35,116,17,285
1476,134,17,117,15,283
1477,115,17,117,15,264
1479,118,16,117,18,269
1480,116,34,116,17,283
1481,116,17,116,17,266
1482,119,34,115,16,284
1483,116,18,115,16,265
1484,118,31,118,17,284
1486,115,36,114,19,284
1487,117,18,114,19,268
1488,118,32,118,15,283
1491,115,16,116,18,265
1492,115,35,117,15,282
1494,117,34,114,18,283
1495,114,19,114,18,265
1496,118,32,117,16,283
1498,117,33,117,17,284
1500,134,15,117,18,284
1501,117,15,117,18,267
1502,102,15,117,18,252
1504,115,33,117,16,281
1505,117,16,117,16,266
1508,116,34,115,18,283
1509,101,34,115,18,268
1510,119,32,117,16,284
1511,116,17,117,16,266
1512,133,16,117,16,282
1513,117,16,117,16,266
1514,116,34,117,16,283
1515,116,17,117,16,266
1516,117,34,116,17,284
1518,118,32,115,18,283
1519,117,16,115,18,266
1520,116,33,117,16,282
1521,117,16,117,16,266
1522,116,34,116,18,284
1525,116,17,117,16,266
1526,117,32,118,15,282
1527,101,32,118,15,266
1528,116,33,117,19,285
1529,117,16,117,19,269
1531,116,18,117,16,267
1532,134,16,117,17,284
1533,117,16,117,17,267
1535,118,15,117,17,267
1536,116,36,115,16,283
1538,119,32,117,17,285
1540,116,34,115,18,283
1541,117,17,115,18,267
1542,117,32,117,15,281
1543,117,17,117,15,266
1544,117,33,117,18,285
1545,115,16,117,18,266
1546,115,35,115,18,283
1547,117,17,115,18,267
1548,117,33,116,16,282
1549,115,18,116,16,265
1550,118,31,120,16,285
1552,115,36,116,16,283
1553,117,18,116,16,267
1554,117,33,116,16,282
1556,118,32,117,17,284
1557,116,16,117,17,266
1558,116,35,115,19,285
1559,120,16,115,19,270
1560,118,32,116,18,284
1561,116,16,116,18,266
1562,117,33,118,17,285
1564,116,34,117,19,286
1565,117,17,117,19,270
1567,115,19,114,18,266
1569,116,18,115,18,267
