序号,发送->接收,接收->转发,转发->接收,接收->处理,总计
260,17,32,350,18,417
261,17,15,350,18,400
262,82,34,249,18,383
265,33,34,249,18,334
266,166,17,117,18,318
267,149,17,117,18,301
268,133,17,117,18,285
269,115,17,117,18,267
270,100,17,117,18,252
271,82,17,117,18,234
272,64,17,117,18,216
274,82,35,49,18,184
275,66,35,49,18,168
276,50,35,49,18,152
277,33,35,49,18,135
279,151,17,284,15,467
281,116,17,284,15,432
283,83,17,284,15,399
284,100,17,251,15,383
287,49,17,251,15,332
288,33,17,251,15,316
289,16,17,251,15,299
290,17,33,218,15,283
292,199,17,33,18,267
293,183,17,33,18,251
294,164,17,33,18,232
297,115,17,33,18,183
298,99,17,33,18,167
299,82,17,33,18,150
300,67,17,33,18,135
301,49,17,33,18,117
302,32,17,33,18,100
304,0,17,33,18,68
307,0,33,101,17,151
309,34,33,51,18,136
311,33,34,35,15,117
312,15,34,35,15,99
313,17,17,35,15,84
314,34,18,15,17,84
315,17,18,15,17,67
316,33,17,33,18,101
317,15,17,33,18,83
318,17,33,34,17,101
319,16,17,34,17,84
321,18,16,150,17,201
322,33,15,118,17,183
324,15,35,83,17,150
325,17,18,83,17,135
327,16,17,50,17,100
329,17,15,18,17,67
330,15,35,15,19,84
332,32,19,14,18,83
334,19,32,33,18,102
335,32,33,116,17,198
336,18,33,116,17,184
337,0,33,116,17,166
338,33,16,82,17,148
339,18,16,82,17,133
341,17,15,50,17,99
342,15,35,15,17,82
343,35,32,18,16,101
345,15,17,18,16,66
346,17,34,16,17,84
347,34,33,16,17,100
348,16,33,16,17,82
350,17,33,19,16,85
351,0,33,19,16,68
353,35,33,50,15,133
354,16,33,50,15,114
355,15,18,50,15,98
356,83,35,16,15,149
357,65,35,16,15,131
360,15,35,16,15,81
361,18,17,16,15,66
362,33,15,36,16,100
365,18,18,16,16,68
367,99,32,18,17,166
369,67,32,18,17,134
370,51,32,18,17,118
371,32,32,18,17,99
373,0,32,18,17,67
375,18,17,17,17,69
377,17,17,16,17,67
378,166,17,16,16,215
379,149,17,16,16,198
380,133,17,16,16,182
381,116,17,16,16,165
384,67,17,16,16,116
386,34,17,16,16,83
389,16,16,35,17,84
390,84,32,35,15,166
391,85,15,35,15,150
392,68,15,35,15,133
393,50,15,35,15,115
394,83,33,18,15,149
395,67,33,18,15,133
396,65,18,18,15,116
397,50,18,18,15,101
399,15,18,18,15,66
400,18,33,18,17,86
401,18,15,18,17,68
402,198,17,51,15,281
403,183,17,51,15,266
404,165,17,51,15,248
406,132,17,51,15,215
407,117,17,51,15,200
408,100,17,51,15,183
409,82,17,51,15,165
410,66,17,51,15,149
413,67,33,17,18,135
414,50,33,17,18,118
415,33,33,17,18,101
416,16,33,17,18,84
417,18,15,17,18,68
419,35,33,82,18,168
420,33,18,82,18,151
421,15,18,82,18,133
424,33,18,14,18,83
425,36,32,16,16,100
426,18,32,16,16,82
427,14,18,16,16,64
428,18,32,16,18,84
429,16,16,16,18,66
430,16,34,18,17,85
431,16,18,18,17,69
432,18,35,31,18,102
434,17,31,34,17,99
435,17,14,34,17,82
436,32,16,17,17,82
437,102,33,15,18,168
438,84,33,15,18,150
439,68,33,15,18,134
440,51,33,15,18,117
442,18,33,15,18,84
443,16,17,15,18,66
444,17,33,32,18,100
445,15,18,32,18,83
447,0,32,18,17,67
448,33,17,83,15,148
449,18,17,83,15,133
450,82,33,119,16,250
451,65,33,119,16,233
452,49,33,119,16,217
453,118,16,52,16,202
454,99,16,52,16,183
458,34,16,52,16,118
459,16,16,52,16,100
460,16,34,83,18,151
461,68,33,149,17,267
463,34,33,149,17,233
464,16,33,149,17,215
465,33,34,115,17,199
466,66,16,134,17,233
467,50,16,134,17,217
468,34,16,134,17,201
469,32,34,100,17,183
472,32,17,85,15,149
473,15,17,85,15,132
474,17,34,51,15,117
475,17,17,51,15,100
476,83,36,47,17,183
478,48,36,47,17,148
481,36,32,15,17,100
483,15,17,15,17,64
485,217,16,83,16,332
486,202,16,83,16,317
487,185,16,83,16,300
488,167,16,83,16,282
489,149,16,83,16,264
490,133,16,83,16,248
491,118,16,83,16,233
492,101,16,83,16,216
493,84,16,83,16,199
494,67,16,83,16,182
495,51,16,83,16,166
496,34,16,83,16,149
498,16,34,49,16,115
499,15,19,49,16,99
500,19,33,16,16,84
501,0,33,16,16,65
502,82,35,31,18,166
503,66,35,31,18,150
504,50,35,31,18,134
505,34,35,31,18,118
507,84,16,51,15,166
508,68,16,51,15,150
509,148,18,17,16,199
511,117,18,17,16,168
514,66,18,17,16,117
515,51,18,17,16,102
517,17,18,17,16,68
518,83,34,83,17,217
524,33,18,49,17,117
525,16,18,49,17,100
526,84,34,16,18,152
527,66,34,16,18,134
529,83,18,15,18,134
530,67,18,15,18,118
531,50,18,15,18,101
533,34,33,15,17,99
534,33,18,15,17,83
535,15,18,15,17,65
536,18,32,16,19,85
537,15,17,16,19,67
538,17,35,16,18,86
540,19,34,82,17,152
541,16,18,82,17,133
542,32,18,50,17,117
544,33,19,33,17,102
545,15,19,33,17,84
546,19,33,17,16,85
547,33,33,82,18,166
549,33,33,49,18,133
551,17,16,49,18,100
552,33,16,16,18,83
554,16,34,85,14,149
556,84,33,34,16,167
557,66,33,34,16,149
559,34,33,34,16,117
560,36,14,34,16,100
561,19,14,34,16,83
562,14,34,33,18,99
563,17,17,33,18,85
566,17,33,116,18,184
567,0,33,116,18,167
568,15,33,83,18,149
570,16,34,49,18,117
571,150,18,150,16,334
572,131,18,150,16,315
573,116,18,150,16,300
575,82,18,150,16,266
576,67,18,150,16,251
577,49,18,150,16,233
578,32,18,150,16,216
579,15,18,150,16,199
580,18,33,117,16,184
581,17,16,117,16,166
583,17,14,86,16,133
584,150,34,316,17,517
586,116,34,316,17,483
588,84,34,316,17,451
589,67,34,316,17,434
592,16,34,316,17,383
593,15,19,316,17,367
594,19,32,284,17,352
595,16,16,284,17,333
597,83,17,234,17,351
598,67,17,234,17,335
599,49,17,234,17,317
600,34,17,234,17,302
601,32,34,200,17,283
602,17,34,200,17,268
603,34,32,168,17,251
604,18,32,168,17,235
606,83,33,85,17,218
607,151,17,17,17,202
608,133,17,17,17,184
609,151,17,148,17,333
613,85,17,148,17,267
615,50,17,148,17,232
616,34,17,148,17,216
617,17,17,148,17,199
618,0,17,148,17,182
621,18,15,83,17,133
624,33,16,33,18,100
625,235,32,16,18,301
626,218,32,16,18,284
627,202,32,16,18,268
628,186,32,16,18,252
629,169,32,16,18,235
630,151,32,16,18,217
631,135,32,16,18,201
633,102,32,16,18,168
634,86,32,16,18,152
637,36,32,16,18,102
638,16,32,16,18,82
640,17,34,34,15,100
641,115,18,33,17,183
643,81,18,33,17,149
644,65,18,33,17,133
645,265,32,18,17,332
648,218,32,18,17,285
650,184,32,18,17,251
651,167,32,18,17,234
654,117,32,18,17,184
655,99,32,18,17,166
656,84,32,18,17,151
657,66,32,18,17,133
659,65,35,33,16,149
660,48,35,33,16,132
661,32,35,33,16,116
662,14,35,33,16,98
663,0,35,33,16,84
664,32,18,16,17,83
666,18,33,35,16,102
667,33,35,32,18,118
668,17,35,32,18,102
669,35,32,33,21,121
670,17,32,33,21,103
671,0,32,33,21,86
672,34,15,302,14,365
673,84,15,236,14,349
674,115,35,167,14,331
675,100,35,167,14,316
676,79,35,167,14,295
677,66,35,167,14,282
678,49,35,167,14,265
679,34,35,167,14,250
680,16,35,167,14,232
681,35,33,134,14,216
684,33,16,102,14,165
685,16,16,102,14,148
686,33,17,68,14,132
687,84,18,14,17,133
688,67,18,14,17,116
694,0,17,18,16,51
695,0,34,17,18,69
696,16,35,31,18,100
697,17,18,31,18,84
698,18,31,18,17,84
700,82,36,15,17,150
701,83,19,15,17,134
703,48,19,15,17,99
704,32,19,15,17,83
705,36,32,37,13,118
706,19,32,37,13,101
707,0,32,37,13,82
711,13,18,83,17,131
712,18,33,50,17,118
713,117,16,149,17,299
714,102,16,149,17,284
715,84,16,149,17,266
716,68,16,149,17,250
717,50,16,149,17,232
718,82,33,84,17,216
720,48,33,84,17,182
721,51,14,84,17,166
722,35,14,84,17,150
723,19,14,84,17,134
725,34,34,216,18,302
726,34,16,216,18,284
728,83,32,117,18,250
729,3449,17,16,17,3499
730,3433,17,16,17,3483
731,3416,17,16,17,3466
732,3399,17,16,17,3449
733,3382,17,16,17,3432
736,3332,17,16,17,3382
737,3316,17,16,17,3366
738,3300,17,16,17,3350
740,3265,17,16,17,3315
743,3215,17,16,17,3265
744,3198,17,16,17,3248
745,3182,17,16,17,3232
747,3147,17,16,17,3197
748,3135,17,16,17,3185
749,3116,17,16,17,3166
750,3099,17,16,17,3149
751,3082,17,16,17,3132
752,3065,17,16,17,3115
753,3049,17,16,17,3099
754,3033,17,16,17,3083
755,3017,17,16,17,3067
756,2999,17,16,17,3049
758,2966,17,16,17,3016
759,2947,17,16,17,2997
760,2932,17,16,17,2982
762,2899,17,16,17,2949
763,2882,17,16,17,2932
764,2865,17,16,17,2915
765,2851,17,16,17,2901
767,2816,17,16,17,2866
771,2748,17,16,17,2798
772,2729,17,16,17,2779
773,2768,33,19,14,2834
774,2749,33,19,14,2815
775,2733,33,19,14,2799
776,2717,33,19,14,2783
777,2700,33,19,14,2766
778,2681,33,19,14,2747
779,2666,33,19,14,2732
780,2649,33,19,14,2715
781,2632,33,19,14,2698
782,2615,33,19,14,2681
783,2599,33,19,14,2665
785,2565,33,19,14,2631
786,2549,33,19,14,2615
787,2532,33,19,14,2598
788,2517,33,19,14,2583
790,2483,33,19,14,2549
791,2466,33,19,14,2532
792,2447,33,19,14,2513
793,2431,33,19,14,2497
794,2415,33,19,14,2481
795,2400,33,19,14,2466
797,2365,33,19,14,2431
798,2349,33,19,14,2415
799,2331,33,19,14,2397
801,2300,33,19,14,2366
802,2282,33,19,14,2348
804,2249,33,19,14,2315
805,2232,33,19,14,2298
806,2216,33,19,14,2282
809,2166,33,19,14,2232
810,2149,33,19,14,2215
811,2133,33,19,14,2199
812,2133,15,19,14,2181
813,2117,15,19,14,2165
815,2084,15,19,14,2132
816,2068,15,19,14,2116
817,2050,15,19,14,2098
818,2034,15,19,14,2082
819,2016,15,19,14,2064
820,2001,15,19,14,2049
822,1967,15,19,14,2015
823,1951,15,19,14,1999
824,1933,15,19,14,1981
825,1917,15,19,14,1965
826,1901,15,19,14,1949
828,1868,15,19,14,1916
829,1849,15,19,14,1897
831,1816,15,19,14,1864
832,1801,15,19,14,1849
833,1785,15,19,14,1833
834,1767,15,19,14,1815
835,1750,15,19,14,1798
836,1732,15,19,14,1780
837,1716,15,19,14,1764
838,1699,15,19,14,1747
839,1683,15,19,14,1731
842,1632,15,19,14,1680
844,1599,15,19,14,1647
847,1550,15,19,14,1598
848,1534,15,19,14,1582
849,1517,15,19,14,1565
850,1500,15,19,14,1548
851,1484,15,19,14,1532
852,1468,15,19,14,1516
853,1517,17,16,18,1568
855,1484,17,16,18,1535
856,1467,17,16,18,1518
857,1451,17,16,18,1502
858,1433,17,16,18,1484
859,1418,17,16,18,1469
860,1401,17,16,18,1452
862,1366,17,16,18,1417
863,1352,17,16,18,1403
864,1335,17,16,18,1386
866,1300,17,16,18,1351
867,1283,17,16,18,1334
868,1268,17,16,18,1319
869,1252,17,16,18,1303
871,1216,17,16,18,1267
872,1201,17,16,18,1252
875,1150,17,16,18,1201
876,1134,17,16,18,1185
877,1117,17,16,18,1168
879,1083,17,16,18,1134
881,1051,17,16,18,1102
882,1034,17,16,18,1085
883,1017,17,16,18,1068
886,969,17,16,18,1020
889,917,17,16,18,968
890,900,17,16,18,951
893,852,17,16,18,903
894,835,17,16,18,886
895,818,17,16,18,869
897,785,17,16,18,836
901,717,17,16,18,768
902,701,17,16,18,752
903,685,17,16,18,736
904,666,17,16,18,717
906,632,17,16,18,683
907,616,17,16,18,667
908,600,17,16,18,651
911,551,17,16,18,602
912,535,17,16,18,586
913,517,17,16,18,568
914,501,17,16,18,552
915,484,17,16,18,535
917,451,17,16,18,502
918,433,17,16,18,484
919,418,17,16,18,469
920,400,17,16,18,451
922,367,17,16,18,418
924,335,17,16,18,386
925,318,17,16,18,369
926,300,17,16,18,351
928,268,17,16,18,319
929,249,17,16,18,300
930,233,17,16,18,284
931,218,17,16,18,269
935,151,17,16,18,202
936,135,17,16,18,186
937,118,17,16,18,169
938,102,17,16,18,153
939,85,17,16,18,136
942,33,17,16,18,84
943,19,17,16,18,70
946,33,16,35,15,99
948,167,17,50,17,251
949,151,17,50,17,235
950,133,17,50,17,217
951,116,17,50,17,200
953,83,17,50,17,167
954,117,35,82,17,251
956,83,35,82,17,217
957,65,35,82,17,199
958,49,35,82,17,183
960,81,35,16,17,149
962,48,35,16,17,116
963,49,17,16,17,99
964,33,17,16,17,83
965,18,17,16,17,68
967,16,17,17,16,66
969,33,32,149,18,232
970,83,33,81,18,215
975,16,17,81,18,132
976,17,33,117,16,183
977,33,34,83,16,166
978,15,34,83,16,148
979,34,32,51,16,133
982,18,33,18,16,85
983,33,34,16,19,102
986,16,35,17,14,82
987,35,31,18,18,102
988,19,31,18,18,86
989,0,31,18,18,67
991,0,36,180,20,236
993,83,16,81,20,200
995,85,15,49,20,169
997,100,36,15,17,168
999,65,36,15,17,133
1000,48,36,15,17,116
1001,33,36,15,17,101
1002,15,36,15,17,83
1003,36,32,699,19,786
1004,20,32,699,19,770
1005,0,32,699,19,750
1006,0,17,699,19,735
1007,0,35,664,19,718
1008,18,32,632,19,701
1009,81,18,565,19,683
1011,49,18,565,19,651
1012,82,35,498,19,634
1013,133,34,431,19,617
1014,118,34,431,19,602
1017,68,34,431,19,552
1018,51,34,431,19,535
1019,33,34,431,19,517
1020,17,34,431,19,501
1021,15,19,431,19,484
1025,20,12,367,19,418
1026,12,35,332,19,398
1030,18,32,267,19,336
1031,17,15,267,19,318
1033,18,17,232,19,286
1034,17,32,200,19,268
1035,32,35,165,19,251
1036,34,16,165,19,234
1038,16,33,132,19,200
1039,15,18,132,19,184
1040,18,31,154,15,218
1042,16,35,119,15,185
1044,16,34,85,15,150
1046,33,16,151,17,217
1047,16,16,151,17,200
1048,35,17,115,17,184
1051,17,15,83,17,132
1052,31,17,50,17,115
1054,17,33,17,17,84
1055,101,33,33,16,183
1056,84,33,33,16,166
1057,68,33,33,16,150
1058,51,33,33,16,133
1059,34,33,33,16,116
1060,18,33,33,16,100
1061,16,17,33,16,82
1062,99,16,18,16,149
1063,82,16,18,16,132
1065,49,16,18,16,99
1066,33,16,18,16,83
1067,17,16,18,16,67
1069,83,19,150,15,267
1070,384,32,16,18,450
1071,368,32,16,18,434
1072,351,32,16,18,417
1073,334,32,16,18,400
1074,319,32,16,18,385
1075,300,32,16,18,366
1076,284,32,16,18,350
1077,268,32,16,18,334
1081,202,32,16,18,268
1082,182,32,16,18,248
1083,168,32,16,18,234
1084,150,32,16,18,216
1086,117,32,16,18,183
1087,100,32,16,18,166
1088,84,32,16,18,150
1089,68,32,16,18,134
1090,51,32,16,18,117
1095,84,18,82,18,202
1096,152,34,17,16,219
1097,134,34,17,16,201
1098,116,34,17,16,183
1100,84,34,17,16,151
1101,82,18,17,16,133
1102,67,18,17,16,118
1103,134,31,50,19,234
1105,100,31,50,19,200
1106,84,31,50,19,184
1109,33,31,50,19,133
1111,16,15,50,19,100
1112,15,35,34,16,100
1113,18,17,34,16,85
1114,32,19,16,17,84
1117,33,33,16,18,100
1118,33,17,16,18,84
1119,67,33,33,17,150
1120,51,33,33,17,134
1121,34,33,33,17,117
1122,18,33,33,17,101
1124,18,33,33,18,102
1125,17,16,33,18,84
1126,33,16,18,15,82
1129,183,18,17,16,234
1131,150,18,17,16,201
1132,133,18,17,16,184
1133,114,18,17,16,165
1134,100,18,17,16,151
1135,82,18,17,16,133
1136,217,33,151,17,418
1137,200,33,151,17,401
1138,184,33,151,17,385
1140,151,33,151,17,352
1141,133,33,151,17,334
1143,100,33,151,17,301
1144,83,33,151,17,284
1147,35,33,151,17,236
1148,136,14,119,17,286
1150,102,14,119,17,252
1151,85,14,119,17,235
1155,18,14,119,17,168
1156,14,35,84,17,150
1159,17,17,50,17,101
1160,33,17,17,17,84
1161,16,17,17,17,67
1162,34,17,14,17,82
1163,17,17,14,17,65
1166,450,35,49,16,550
1167,433,35,49,16,533
1168,416,35,49,16,516
1169,398,35,49,16,498
1170,384,35,49,16,484
1172,348,35,49,16,448
1173,332,35,49,16,432
1175,298,35,49,16,398
1176,283,35,49,16,383
1177,265,35,49,16,365
1178,247,35,49,16,347
1180,215,35,49,16,315
1182,181,35,49,16,281
1183,166,35,49,16,266
1186,117,35,49,16,217
1188,83,35,49,16,183
1189,65,35,49,16,165
1192,82,33,68,19,202
1193,67,33,68,19,187
1194,48,33,68,19,168
1196,32,16,68,19,135
1197,84,17,116,18,235
1198,116,35,49,18,218
1199,100,35,49,18,202
1200,81,35,49,18,183
1202,84,31,18,18,151
1204,48,31,18,18,115
1206,33,15,18,18,84
1207,16,15,18,18,67
1210,18,34,115,17,184
1212,19,32,83,17,151
1213,15,17,83,17,132
1214,17,34,49,17,117
1216,34,15,84,18,151
1218,32,17,50,18,117
1219,17,17,50,18,102
1220,17,32,18,18,85
1221,501,32,83,18,634
1222,487,32,83,18,620
1224,451,32,83,18,584
1225,433,32,83,18,566
1226,418,32,83,18,551
1227,401,32,83,18,534
1228,385,32,83,18,518
1229,369,32,83,18,502
1230,350,32,83,18,483
1233,301,32,83,18,434
1234,283,32,83,18,416
1236,250,32,83,18,383
1237,235,32,83,18,368
1238,216,32,83,18,349
1239,202,32,83,18,335
1241,168,32,83,18,301
1243,133,32,83,18,266
1245,101,32,83,18,234
1246,84,32,83,18,217
1247,64,32,83,18,197
1249,35,32,83,18,168
1250,17,32,83,18,150
1251,83,15,68,15,181
1254,33,15,68,15,131
1255,17,15,68,15,115
1256,32,18,33,15,98
1258,18,33,15,18,84
1260,32,18,249,18,317
1261,84,16,182,18,300
1263,51,16,182,18,267
1264,184,32,367,16,599
1266,150,32,367,16,565
1267,134,32,367,16,549
1269,101,32,367,16,516
1270,84,32,367,16,499
1273,34,32,367,16,449
1274,82,33,300,16,431
1275,66,33,300,16,415
1276,50,33,300,16,399
1277,34,33,300,16,383
1278,18,33,300,16,367
1279,0,33,300,16,349
1280,18,33,267,16,334
1282,34,18,233,16,301
1283,83,16,168,16,283
1284,67,16,168,16,267
1286,33,16,168,16,233
1289,18,16,134,16,184
1293,31,37,81,15,164
1294,31,19,81,15,146
1295,37,31,50,15,133
1296,35,15,50,15,115
1297,65,31,35,16,147
1298,49,31,35,16,131
1299,34,31,35,16,116
1301,16,15,35,16,82
1303,218,16,85,16,335
1305,183,16,85,16,300
1307,150,16,85,16,267
1308,132,16,85,16,249
1310,101,16,85,16,218
1313,48,16,85,16,165
1314,34,16,85,16,151
1315,16,16,85,16,133
1316,16,34,51,16,117
1317,19,15,51,16,101
1321,17,16,134,16,183
1322,100,16,50,17,183
1323,84,16,50,17,167
1324,66,16,50,17,149
1325,51,16,50,17,134
1327,17,16,50,17,100
1328,16,34,16,17,83
1329,18,16,16,17,67
1331,33,32,17,16,98
1332,17,32,17,16,82
1333,32,33,33,18,116
1334,32,16,33,18,99
1335,17,16,33,18,84
1336,34,15,18,19,86
1337,33,37,32,17,119
1338,15,37,32,17,101
1339,18,19,32,17,86
1340,19,32,17,16,84
1343,84,15,118,16,233
1344,67,15,118,16,216
1345,51,15,118,16,200
1346,35,15,118,16,184
1348,15,35,83,16,149
1349,83,18,83,16,200
1350,65,18,83,16,182
1351,48,18,83,16,165
1352,83,33,84,16,216
1353,68,33,84,16,201
1356,32,17,84,16,149
1357,16,17,84,16,133
1358,17,33,51,16,117
1359,100,35,14,18,167
1360,83,35,14,18,150
1361,67,35,14,18,134
1363,32,35,14,18,99
1364,33,18,14,18,83
1365,17,18,14,18,67
1366,116,34,84,15,249
1369,66,34,84,15,199
1370,48,34,84,15,181
1371,33,34,84,15,166
1372,17,34,84,15,150
1373,34,33,116,18,201
1375,17,16,116,18,167
1376,16,34,82,18,150
1379,100,33,84,17,234
1380,83,33,84,17,217
1381,68,33,84,17,202
1382,84,33,51,17,185
1384,51,33,51,17,152
1385,83,18,33,17,151
1386,68,18,33,17,136
1387,50,18,33,17,118
1388,33,18,33,17,101
1389,17,18,33,17,85
1390,34,17,32,16,99
1391,1598,33,16,17,1664
1392,1582,33,16,17,1648
1394,1548,33,16,17,1614
1395,1533,33,16,17,1599
1396,1517,33,16,17,1583
1397,1498,33,16,17,1564
1398,1482,33,16,17,1548
1400,1448,33,16,17,1514
1402,1415,33,16,17,1481
1404,1382,33,16,17,1448
1405,1366,33,16,17,1432
1406,1350,33,16,17,1416
1407,1334,33,16,17,1400
1409,1299,33,16,17,1365
1413,1233,33,16,17,1299
1414,1216,33,16,17,1282
1416,1182,33,16,17,1248
1417,1167,33,16,17,1233
1419,1134,33,16,17,1200
1420,1116,33,16,17,1182
1422,1082,33,16,17,1148
1423,1068,33,16,17,1134
1425,1032,33,16,17,1098
1426,1017,33,16,17,1083
1427,1001,33,16,17,1067
1430,949,33,16,17,1015
1431,934,33,16,17,1000
1434,882,33,16,17,948
1435,866,33,16,17,932
1436,851,33,16,17,917
1437,833,33,16,17,899
1438,817,33,16,17,883
1439,801,33,16,17,867
1440,784,33,16,17,850
1441,765,33,16,17,831
1442,750,33,16,17,816
1443,732,33,16,17,798
1446,683,33,16,17,749
1447,667,33,16,17,733
1448,649,33,16,17,715
1449,636,33,16,17,702
1451,600,33,16,17,666
1453,566,33,16,17,632
1456,516,33,16,17,582
1457,501,33,16,17,567
1458,484,33,16,17,550
1459,466,33,16,17,532
1460,451,33,16,17,517
1461,434,33,16,17,500
1462,417,33,16,17,483
1463,400,33,16,17,466
1465,367,33,16,17,433
1466,350,33,16,17,416
1467,331,33,16,17,397
1469,301,33,16,17,367
1471,268,33,16,17,334
1472,250,33,16,17,316
1476,184,33,16,17,250
1477,165,33,16,17,231
1479,132,33,16,17,198
1480,118,33,16,17,184
1481,101,33,16,17,167
1482,82,33,16,17,148
1483,67,33,16,17,133
1484,82,33,34,17,166
1486,50,33,34,17,134
1487,83,17,17,17,134
1488,66,17,17,17,117
1491,17,17,17,17,68
1492,34,17,33,17,101
1494,17,33,35,16,101
1495,16,17,35,16,84
1496,17,35,16,16,84
1498,34,16,16,16,82
1500,16,32,17,16,81
1501,16,16,17,16,65
1502,84,33,16,18,151
1504,51,33,16,18,118
1505,136,33,15,16,200
1508,85,33,15,16,149
1509,68,33,15,16,132
1510,52,33,15,16,116
1511,34,33,15,16,98
1512,17,33,15,16,81
1513,0,33,15,16,64
1514,18,31,19,17,85
1515,15,16,19,17,67
1516,35,17,31,20,103
1518,233,17,16,17,283
1519,216,17,16,17,266
1520,200,17,16,17,250
1521,185,17,16,17,235
1522,165,17,16,17,215
1525,117,17,16,17,167
1526,100,17,16,17,150
1527,84,17,16,17,134
1528,118,33,50,16,217
1529,102,33,50,16,201
1531,66,33,50,16,165
1532,50,33,50,16,149
1533,33,33,50,16,132
1535,0,33,50,16,99
1536,16,32,18,16,82
1538,15,34,33,16,98
1540,82,34,17,16,149
1541,66,34,17,16,133
1542,49,34,17,16,116
